game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
530653,2018-07-01,607231.0,592314.0,John Gant,Mike Foltynewicz,St. Louis Cardinals,Atlanta Braves,5.3333,5.0,4.0,1.0,4.0,0.0,4.0,0.0,3.0,3.0,2.0,9.0,1.0,0.0,7.058823529411765,0.0,1.3725490196078431,0.8,79.0,86.0,48.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,18.0,6.0,2.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530654,2018-07-01,622663.0,456034.0,Luis Severino,David Price,New York Yankees,Boston Red Sox,6.6667,3.3333,2.0,9.0,0.0,8.0,0.0,8.0,3.0,0.0,6.0,3.0,0.0,5.0,0.0,23.225806451612904,0.8064516129032258,2.903225806451613,99.0,71.0,65.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,10.0,5.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
530655,2018-07-01,430935.0,625643.0,Cole Hamels,Reynaldo López,Texas Rangers,Chicago White Sox,5.0,6.3333,9.0,7.0,7.0,2.0,7.0,2.0,0.0,3.0,7.0,6.0,0.0,0.0,12.6,2.950819672131148,1.8,1.639344262295082,81.0,114.0,59.0,76.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,29.0,6.0,7.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530656,2018-07-01,593423.0,605182.0,Frankie Montas,Mike Clevinger,Oakland Athletics,Cleveland Indians,5.6667,6.0,9.0,8.0,3.0,3.0,3.0,3.0,0.0,2.0,6.0,5.0,0.0,0.0,5.1923076923076925,4.5,1.7307692307692306,1.6666666666666667,89.0,106.0,60.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,27.0,5.0,3.0,6.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530657,2018-07-01,548389.0,518452.0,Ross Stripling,Chad Bettis,Los Angeles Dodgers,Colorado Rockies,6.0,3.0,9.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,7.0,2.0,1.0,0.0,6.0,6.0,1.6666666666666667,1.3333333333333333,92.0,58.0,59.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,14.0,9.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530658,2018-07-01,457918.0,519455.0,J.A. Happ,Jordan Zimmermann,Toronto Blue Jays,Detroit Tigers,5.6667,7.0,10.0,5.0,7.0,1.0,7.0,1.0,1.0,0.0,4.0,6.0,1.0,0.0,12.115384615384617,1.2857142857142858,2.1153846153846154,0.7142857142857143,97.0,97.0,61.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,4.0,7.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530659,2018-07-01,605483.0,450203.0,Blake Snell,Charlie Morton,Tampa Bay Rays,Houston Astros,7.3333,6.6667,4.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,10.0,11.0,1.0,0.0,1.267605633802817,2.903225806451613,0.7042253521126761,1.2903225806451613,100.0,103.0,66.0,67.0,0.0,1.0,1.0,1.0,0.0,0.0,28.0,28.0,7.0,3.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
530660,2018-07-01,572020.0,641745.0,James Paxton,Brad Keller,Seattle Mariners,Kansas City Royals,8.0,8.0,2.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,11.0,3.0,0.0,0.0,0.0,1.125,0.5,0.75,110.0,102.0,79.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,7.0,13.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
530661,2018-07-01,592332.0,592547.0,Kevin Gausman,Deck McGuire,Baltimore Orioles,Los Angeles Angels,8.0,3.3333,6.0,5.0,2.0,5.0,2.0,5.0,0.0,2.0,2.0,4.0,1.0,2.0,2.25,14.516129032258064,0.75,2.258064516129032,104.0,64.0,73.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,16.0,9.0,4.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
530662,2018-07-01,518774.0,642547.0,Matt Harvey,Freddy Peralta,Cincinnati Reds,Milwaukee Brewers,5.6667,5.0,2.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,5.4,0.3846153846153846,1.6,68.0,93.0,47.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,22.0,6.0,3.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
