game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
415793,2015-09-14,592836.0,572070.0,Taijuan Walker,Garrett Richards,Seattle Mariners,Los Angeles Angels,7.0,5.0,4.0,5.0,1.0,4.0,1.0,4.0,0.0,4.0,7.0,6.0,0.0,1.0,1.2857142857142858,7.2,0.5714285714285714,1.8,96.0,100.0,68.0,62.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,24.0,5.0,5.0,7.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415794,2015-09-14,592332.0,593958.0,Kevin Gausman,Eduardo Rodriguez,Baltimore Orioles,Boston Red Sox,6.0,5.3333,2.0,5.0,0.0,1.0,0.0,1.0,4.0,3.0,7.0,9.0,0.0,0.0,0.0,1.7647058823529411,1.0,1.5686274509803924,109.0,104.0,67.0,66.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,24.0,5.0,4.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415795,2015-09-14,218596.0,572102.0,Tim Hudson,Keyvius Sampson,San Francisco Giants,Cincinnati Reds,4.3333,3.0,3.0,5.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,2.1951219512195124,9.0,1.4634146341463417,2.333333333333333,70.0,59.0,43.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,16.0,8.0,6.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415796,2015-09-14,477132.0,592351.0,Clayton Kershaw,Jon Gray,Los Angeles Dodgers,Colorado Rockies,7.0,4.6667,3.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,8.0,0.0,0.0,1.2857142857142858,4.285714285714286,0.7142857142857143,1.9047619047619049,105.0,92.0,71.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,22.0,8.0,2.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415797,2015-09-14,608648.0,543456.0,Tyler Duffey,Kyle Lobstein,Minnesota Twins,Detroit Tigers,6.3333,1.3333,7.0,7.0,1.0,6.0,1.0,6.0,2.0,2.0,7.0,2.0,0.0,0.0,1.475409836065574,49.090909090909086,1.475409836065574,8.181818181818182,96.0,59.0,65.0,36.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,13.0,6.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415798,2015-09-14,430935.0,431148.0,Cole Hamels,Scott Kazmir,Texas Rangers,Houston Astros,7.0,7.0,7.0,5.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,3.857142857142857,2.571428571428572,1.1428571428571428,0.8571428571428571,114.0,93.0,76.0,58.0,2.0,1.0,0.0,0.0,1.0,0.0,33.0,28.0,11.0,7.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415799,2015-09-14,471911.0,450172.0,Carlos Carrasco,Edinson Volquez,Cleveland Indians,Kansas City Royals,6.0,5.0,5.0,7.0,1.0,4.0,1.0,4.0,2.0,3.0,9.0,4.0,1.0,2.0,1.5,7.2,1.1666666666666667,2.0,82.0,100.0,56.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,5.0,4.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415800,2015-09-14,548337.0,592593.0,Logan Verrett,Justin Nicolino,New York Mets,Miami Marlins,5.0,6.0,3.0,6.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,1.8,4.5,0.8,1.1666666666666667,63.0,93.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,6.0,6.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415801,2015-09-14,541640.0,282332.0,Erasmo Ramírez,CC Sabathia,Tampa Bay Rays,New York Yankees,7.6667,6.6667,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.8064516129032258,98.0,111.0,62.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.0,6.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415802,2015-09-14,433579.0,543243.0,John Danks,Sonny Gray,Chicago White Sox,Oakland Athletics,7.0,3.0,3.0,8.0,3.0,7.0,3.0,7.0,3.0,4.0,6.0,4.0,3.0,2.0,3.857142857142857,21.0,0.8571428571428571,4.0,99.0,75.0,61.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,4.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
