game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
414771,2015-06-28,518774.0,547179.0,Matt Harvey,Michael Lorenzen,New York Mets,Cincinnati Reds,6.0,5.6667,4.0,6.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0,4.0,0.0,1.0,0.0,1.7307692307692306,1.0,1.923076923076923,90.0,99.0,52.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,5.0,6.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414772,2015-06-28,501957.0,538506.0,Chris Tillman,Toru Murata,Baltimore Orioles,Cleveland Indians,7.0,3.3333,4.0,4.0,0.0,5.0,0.0,3.0,0.0,1.0,6.0,2.0,0.0,2.0,0.0,8.709677419354838,0.5714285714285714,1.6129032258064515,110.0,69.0,70.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,6.0,4.0,9.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
414780,2015-06-28,605894.0,543699.0,Severino González,Tanner Roark,Philadelphia Phillies,Washington Nationals,5.3333,3.3333,6.0,12.0,4.0,8.0,4.0,8.0,1.0,1.0,7.0,0.0,2.0,0.0,7.058823529411765,23.225806451612904,1.3725490196078431,4.193548387096774,114.0,82.0,72.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,6.0,6.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
414781,2015-06-28,628333.0,502624.0,Odrisamer Despaigne,Chase Anderson,San Diego Padres,Arizona Diamondbacks,5.6667,7.0,3.0,5.0,5.0,4.0,4.0,4.0,0.0,1.0,6.0,1.0,2.0,3.0,6.9230769230769225,5.142857142857143,0.5769230769230769,0.8571428571428571,84.0,90.0,53.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,4.0,12.0,8.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414782,2015-06-28,502046.0,622072.0,Jeff Locke,Alex Wood,Pittsburgh Pirates,Atlanta Braves,5.0,7.3333,5.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,8.0,0.0,0.0,1.8,0.0,1.6,0.7042253521126761,94.0,94.0,56.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,27.0,8.0,7.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414783,2015-06-28,502042.0,475416.0,Chris Archer,Justin Masterson,Tampa Bay Rays,Boston Red Sox,6.0,5.0,5.0,5.0,5.0,1.0,5.0,0.0,1.0,0.0,10.0,6.0,3.0,0.0,7.5,0.0,1.0,1.0,107.0,84.0,68.0,54.0,0.0,1.0,1.0,1.0,0.0,0.0,24.0,20.0,3.0,4.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414784,2015-06-28,456034.0,502188.0,David Price,Jeff Samardzija,Detroit Tigers,Chicago White Sox,6.0,7.3333,6.0,5.0,4.0,4.0,4.0,4.0,0.0,3.0,5.0,4.0,1.0,0.0,6.0,5.070422535211268,1.0,1.1267605633802815,99.0,110.0,69.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,31.0,6.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414785,2015-06-28,593372.0,434628.0,Carlos Martinez,Jason Hammel,St. Louis Cardinals,Chicago Cubs,6.0,4.0,2.0,6.0,1.0,4.0,1.0,4.0,3.0,1.0,6.0,7.0,0.0,0.0,1.5,9.0,0.8333333333333334,1.75,84.0,69.0,51.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,19.0,7.0,1.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
414786,2015-06-28,571927.0,595001.0,Steven Matz,Josh A. Smith,New York Mets,Cincinnati Reds,7.6667,5.0,5.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,6.0,3.0,2.0,0.0,2.5,1.8,1.1111111111111112,1.6,110.0,109.0,72.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,7.0,3.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
414787,2015-06-28,434622.0,545333.0,Ubaldo Jiménez,Trevor Bauer,Baltimore Orioles,Cleveland Indians,8.0,7.0,4.0,5.0,0.0,4.0,0.0,4.0,0.0,1.0,7.0,5.0,0.0,2.0,0.0,5.142857142857143,0.5,0.8571428571428571,109.0,102.0,74.0,67.0,0.0,1.0,0.0,2.0,0.0,0.0,28.0,27.0,9.0,4.0,8.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
414788,2015-06-28,518516.0,452718.0,Madison Bumgarner,Kyle Kendrick,San Francisco Giants,Colorado Rockies,7.6667,5.6667,5.0,8.0,2.0,5.0,2.0,5.0,2.0,0.0,8.0,4.0,1.0,2.0,2.5,8.653846153846153,0.9722222222222222,1.5384615384615383,100.0,99.0,67.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,6.0,4.0,7.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
414789,2015-06-28,445926.0,425386.0,Jesse Chavez,Jeremy Guthrie,Oakland Athletics,Kansas City Royals,5.6667,6.0,6.0,7.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,7.0,0.0,0.0,5.1923076923076925,3.0,1.5384615384615383,1.3333333333333333,108.0,103.0,62.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,4.0,6.0,10.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414790,2015-06-28,570632.0,425844.0,José Ureña,Zack Greinke,Miami Marlins,Los Angeles Dodgers,5.0,7.6667,4.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,6.0,0.0,0.0,1.8,0.0,1.6,0.6944444444444444,82.0,101.0,48.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,27.0,4.0,9.0,6.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414791,2015-06-28,571666.0,543548.0,Mike Fiers,Tommy Milone,Milwaukee Brewers,Minnesota Twins,7.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,7.0,0.0,0.0,1.2857142857142858,0.0,1.0,0.8333333333333334,96.0,99.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.0,6.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414792,2015-06-28,543521.0,501381.0,Collin McHugh,Michael Pineda,Houston Astros,New York Yankees,8.0,8.0,2.0,7.0,1.0,3.0,1.0,2.0,2.0,0.0,8.0,8.0,0.0,0.0,1.125,2.25,0.5,0.875,106.0,107.0,71.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,28.0,9.0,6.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
414793,2015-06-28,502327.0,433587.0,Héctor Santiago,Félix Hernández,Los Angeles Angels,Seattle Mariners,7.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,6.0,8.0,0.0,0.0,1.2857142857142858,0.0,0.7142857142857143,0.6666666666666666,93.0,96.0,58.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,5.0,6.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414794,2015-06-28,571800.0,592346.0,Drew Hutchison,Chi Chi González,Toronto Blue Jays,Texas Rangers,5.6667,6.0,4.0,4.0,1.0,3.0,0.0,3.0,3.0,4.0,8.0,3.0,0.0,1.0,0.0,4.5,1.346153846153846,1.3333333333333333,97.0,98.0,64.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.0,8.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
414795,2015-06-28,429781.0,544931.0,Kevin Correia,Stephen Strasburg,Philadelphia Phillies,Washington Nationals,5.3333,7.0,7.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,9.0,0.0,1.0,1.7647058823529411,2.571428571428572,1.9607843137254903,0.7142857142857143,95.0,113.0,58.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,27.0,7.0,5.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
