game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
415114,2015-07-26,608379.0,605538.0,Michael Wacha,Matt Wisler,St. Louis Cardinals,Atlanta Braves,6.0,7.0,5.0,7.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,0.0,4.5,2.571428571428572,1.3333333333333333,1.4285714285714286,99.0,100.0,65.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,6.0,7.0,7.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415115,2015-07-26,519043.0,612672.0,Matt Moore,Wei-Yin Chen,Tampa Bay Rays,Baltimore Orioles,5.0,5.3333,8.0,6.0,5.0,2.0,5.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,9.0,3.5294117647058827,2.0,1.3725490196078431,87.0,86.0,54.0,60.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,24.0,5.0,5.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415116,2015-07-26,517593.0,607074.0,Danny Salazar,Carlos Rodón,Cleveland Indians,Chicago White Sox,6.6667,6.6667,6.0,5.0,2.0,0.0,2.0,0.0,3.0,0.0,8.0,9.0,1.0,0.0,2.903225806451613,0.0,1.4516129032258065,0.8064516129032258,113.0,111.0,75.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,25.0,7.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415117,2015-07-26,452718.0,547179.0,Kyle Kendrick,Michael Lorenzen,Colorado Rockies,Cincinnati Reds,5.0,2.3333,7.0,7.0,6.0,8.0,6.0,8.0,3.0,2.0,3.0,1.0,1.0,2.0,10.8,34.285714285714285,2.0,4.285714285714286,102.0,61.0,67.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,6.0,3.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415118,2015-07-26,593958.0,572888.0,Eduardo Rodriguez,Shane Greene,Boston Red Sox,Detroit Tigers,7.0,4.3333,3.0,11.0,1.0,5.0,1.0,5.0,1.0,2.0,6.0,1.0,1.0,1.0,1.2857142857142858,10.975609756097562,0.5714285714285714,3.1707317073170733,95.0,88.0,66.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.0,7.0,8.0,8.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415119,2015-07-26,570649.0,572971.0,Yordano Ventura,Dallas Keuchel,Kansas City Royals,Houston Astros,7.0,6.6667,6.0,10.0,1.0,5.0,1.0,5.0,0.0,0.0,5.0,5.0,0.0,1.0,1.2857142857142858,7.258064516129032,0.8571428571428571,1.6129032258064515,97.0,97.0,61.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,7.0,8.0,9.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415120,2015-07-26,594798.0,425844.0,Jacob deGrom,Zack Greinke,New York Mets,Los Angeles Dodgers,7.6667,7.0,2.0,4.0,0.0,2.0,0.0,2.0,2.0,3.0,8.0,3.0,0.0,0.0,0.0,2.571428571428572,0.5555555555555556,1.0,113.0,103.0,75.0,62.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,29.0,8.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415121,2015-07-26,628333.0,502009.0,Odrisamer Despaigne,Mat Latos,San Diego Padres,Miami Marlins,6.0,6.0,2.0,6.0,1.0,3.0,1.0,3.0,2.0,0.0,3.0,5.0,0.0,1.0,1.5,4.5,0.6666666666666666,1.0,87.0,87.0,51.0,58.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,24.0,9.0,4.0,6.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415122,2015-07-26,476451.0,490063.0,Jeremy Hellickson,Matt Garza,Arizona Diamondbacks,Milwaukee Brewers,6.0,5.6667,4.0,7.0,0.0,3.0,0.0,3.0,3.0,3.0,6.0,5.0,0.0,0.0,0.0,5.1923076923076925,1.1666666666666667,1.923076923076923,94.0,96.0,59.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,27.0,8.0,7.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415123,2015-07-26,502043.0,543135.0,Kyle Gibson,Nathan Eovaldi,Minnesota Twins,New York Yankees,5.3333,8.0,6.0,8.0,6.0,2.0,6.0,2.0,2.0,1.0,4.0,5.0,1.0,0.0,10.588235294117649,2.25,1.5686274509803924,1.125,94.0,100.0,57.0,67.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,31.0,6.0,11.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
