game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
264968,2010-06-30,1.0,2.0,0,6,0,4,0,1,0,1,0,1,0.0,18.0,0.0,3.5,0.0,4.5,0.0,1.0,0.0,4.5,0.0,4.5
264969,2010-06-30,2.0,5.0,2,7,1,5,2,5,2,6,0,0,4.5,9.0,2.0,2.4,9.0,10.8,1.0,1.2,0.0,0.0,9.0,9.0
264970,2010-06-30,3.0,2.0,3,0,3,0,2,1,3,2,0,0,9.0,0.0,1.67,0.5,9.0,9.0,1.5,2.0,0.0,0.0,6.0,4.5
264971,2010-06-30,4.0,4.8,4,5,1,1,0,1,4,5,0,0,2.25,1.88,1.0,1.25,9.0,9.38,0.0,5.0,0.0,0.0,0.0,1.88
264972,2010-06-30,4.0,2.0,2,5,0,5,1,3,4,3,0,3,0.0,22.5,0.75,4.0,9.0,13.5,4.0,1.0,0.0,13.5,2.25,13.5
264973,2010-06-30,2.9,0.0,1,0,0,0,0,0,3,0,0,0,0.0,0.0,0.34,0.0,9.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264974,2010-06-30,4.0,2.0,3,1,0,0,2,0,4,2,0,0,0.0,0.0,1.25,0.5,9.0,9.0,2.0,0.0,0.0,0.0,4.5,0.0
264975,2010-06-30,3.0,0.0,3,0,4,0,2,0,1,0,2,0,12.0,0.0,1.67,0.0,3.0,0.0,0.5,0.0,6.0,0.0,6.0,0.0
264976,2010-06-30,3.0,2.0,7,2,6,1,1,0,1,2,1,0,18.0,4.5,2.67,1.0,3.0,9.0,1.0,0.0,3.0,0.0,3.0,0.0
264977,2010-06-30,4.8,5.0,3,3,1,1,1,0,0,2,1,0,1.88,1.8,0.83,0.6,0.0,3.6,0.0,0.0,1.88,0.0,1.88,0.0
264978,2010-06-30,3.0,2.0,1,3,0,1,0,0,3,3,0,1,0.0,4.5,0.33,1.5,9.0,13.5,0.0,0.0,0.0,4.5,0.0,0.0
264979,2010-06-30,4.0,3.0,2,1,0,1,1,2,6,2,0,0,0.0,3.0,0.75,1.0,13.5,6.0,6.0,1.0,0.0,0.0,2.25,6.0
264980,2010-06-30,3.0,2.0,3,1,0,0,0,0,2,0,0,0,0.0,0.0,1.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264981,2010-06-30,3.8,4.0,1,5,0,1,0,2,4,2,0,0,0.0,2.25,0.26,1.75,9.47,4.5,0.0,1.0,0.0,0.0,0.0,4.5
264982,2010-06-30,4.0,2.0,4,4,1,1,4,0,6,1,0,0,2.25,4.5,2.0,2.0,13.5,4.5,1.5,0.0,0.0,0.0,9.0,0.0
