game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
289102,2011-09-12,134,138,PIT,STL,Pirates,Cardinals,Pittsburgh Pirates,St. Louis Cardinals,0,0,regular,regular,2011,2011,151,148,31,33,6,5,10,11,4,0,0,0,0,1,6,4,14,14,4,4,6,3,0,0,.243,.271,.308,.339,.363,.422,.671,.761,1,0,0,1,3.90,3.85,9.0,8.0,11,10,4,6,1,0,4,4,3,6,.000,.000,1.39,1.31,1,0,2011-09-12
289103,2011-09-12,110,139,BAL,TB,Orioles,Rays,Baltimore Orioles,Tampa Bay Rays,0,0,regular,regular,2011,2011,152,151,32,38,2,5,6,11,1,4,0,0,1,0,2,5,10,15,2,5,8,5,0,1,.255,.244,.314,.319,.406,.402,.720,.721,0,1,1,0,4.83,3.56,9.0,9.0,11,6,5,2,0,1,5,2,5,8,.000,.000,1.45,1.21,1,0,2011-09-12
289096,2011-09-12,113,112,CIN,CHC,Reds,Cubs,Cincinnati Reds,Chicago Cubs,0,0,regular,regular,2011,2011,149,151,37,41,8,12,11,16,2,5,0,0,4,3,8,12,25,30,3,3,8,6,0,1,.258,.260,.327,.317,.411,.407,.738,.724,0,1,1,0,4.18,4.44,9.0,9.0,16,11,12,8,3,4,3,3,6,8,.000,.000,1.34,1.42,0,1,2011-09-12
289104,2011-09-12,121,120,NYM,WSH,Mets,Nationals,New York Mets,Washington Nationals,0,0,regular,regular,2011,2011,154,153,29,36,2,3,3,10,1,1,0,0,0,0,2,3,4,11,4,0,5,8,0,0,.265,.243,.334,.311,.394,.386,.728,.697,0,1,1,0,4.18,3.74,9.0,9.0,10,3,2,2,0,0,0,4,8,5,.000,.000,1.37,1.32,1,0,2011-09-12
289098,2011-09-12,144,146,ATL,FLA,Braves,Marlins,Atlanta Braves,Florida Marlins,0,0,regular,regular,2011,2011,152,151,46,47,4,5,14,13,3,0,1,2,0,0,4,4,19,17,5,5,10,16,0,1,.246,.249,.311,.322,.391,.390,.702,.712,0,1,1,0,3.43,3.99,12.0,12.0,13,14,5,3,0,0,5,5,16,10,.000,.000,1.25,1.32,1,2,2011-09-12
289100,2011-09-12,117,143,HOU,PHI,Astros,Phillies,Houston Astros,Philadelphia Phillies,0,0,regular,regular,2011,2011,148,148,35,33,5,1,12,6,2,2,0,0,1,0,5,1,17,8,2,3,3,4,0,2,.260,.254,.313,.325,.378,.401,.691,.726,1,0,0,1,4.49,3.04,9.0,8.0,6,12,1,5,0,1,3,2,4,3,.000,.000,1.41,1.17,0,0,2011-09-12
289097,2011-09-12,145,116,CWS,DET,White Sox,Tigers,Chicago White Sox,Detroit Tigers,0,0,regular,regular,2011,2011,148,151,33,46,4,14,8,21,2,5,0,0,2,2,4,13,16,32,4,5,4,6,0,0,.254,.276,.319,.338,.390,.429,.709,.767,0,1,1,0,3.97,4.09,9.0,9.0,21,8,13,4,2,2,5,4,6,4,.000,.000,1.28,1.32,1,0,2011-09-12
289094,2011-09-12,133,108,OAK,LAA,Athletics,Angels,Oakland Athletics,Los Angeles Angels,0,0,regular,regular,2011,2011,148,147,33,35,6,3,10,8,2,1,0,1,1,2,6,3,15,17,4,1,5,11,1,0,.246,.253,.314,.313,.371,.400,.685,.713,1,0,0,1,3.79,3.57,9.0,8.0,8,10,3,6,2,1,1,4,11,5,.000,.000,1.33,1.27,0,0,2011-09-12
289095,2011-09-12,119,109,LAD,AZ,Dodgers,D-backs,Los Angeles Dodgers,Arizona Diamondbacks,0,0,regular,regular,2011,2011,150,149,34,33,2,7,6,9,0,3,0,0,1,0,2,7,9,12,2,4,5,11,0,1,.254,.251,.319,.322,.370,.416,.689,.738,0,1,1,0,3.64,3.86,9.0,9.0,9,6,7,2,0,1,4,2,11,5,.000,.000,1.27,1.30,0,1,2011-09-12
289099,2011-09-12,136,147,SEA,NYY,Mariners,Yankees,Seattle Mariners,New York Yankees,0,0,regular,regular,2011,2011,149,154,33,40,3,9,8,14,2,3,0,0,1,2,3,9,13,23,4,0,6,8,1,1,.233,.266,.294,.346,.347,.450,.641,.796,0,1,1,0,3.88,3.71,9.0,9.0,14,8,9,3,2,1,0,4,8,6,.000,.000,1.25,1.31,1,0,2011-09-12
