game_time_est,fav_team,fav_score,dog_team,dog_score,home_team,home_score,away_team,away_score,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,market,fav_pitcher,dog_pitcher,fav_pitcher_era,dog_pitcher_era,fav_pitcher_whip,dog_pitcher_whip,fav_pitcher_so,dog_pitcher_so,fav_pitcher_ip,dog_pitcher_ip,fav_pitcher_avg,dog_pitcher_avg,fav_win_pct,dog_win_pct,fav_ba,dog_ba,fav_era_p,dog_era_p,fav_W,dog_W,fav_L,dog_L,fav_Strk,dog_Strk,fav_R,dog_R,fav_RA,dog_RA,fav_SOS,dog_SOS,fav_SRS,dog_SRS,fav_pythWL,dog_pythWL,fav_Luck,dog_Luck,fav_last10,dog_last10,fav_last20,dog_last20,fav_last30,dog_last30,fav_R/G,dog_R/G,fav_PA,dog_PA,fav_AB,dog_AB,fav_R_b,dog_R_b,fav_H_b,dog_H_b,fav_2B,dog_2B,fav_3B,dog_3B,fav_HR,dog_HR,fav_RBI,dog_RBI,fav_SB,dog_SB,fav_BB_b,dog_BB_b,fav_SO_b,dog_SO_b,fav_BA,dog_BA,fav_OBP,dog_OBP,fav_SLG,dog_SLG,fav_OPS,dog_OPS,fav_OPS+,dog_OPS+,fav_RA/G,dog_RA/G,fav_ERA,dog_ERA,fav_SV,dog_SV,fav_H_p,dog_H_p,fav_R_p,dog_R_p,fav_ER,dog_ER,fav_BB_p,dog_BB_p,fav_SO_p,dog_SO_p,fav_ERA+,dog_ERA+,fav_FIP,dog_FIP,fav_WHIP,dog_WHIP,fav_H9,dog_H9
2025-05-31T14:20:00-04:00,CHC,,CIN,,CIN,,CHC,,-1.5,1.5,0.415,0.6,141,-150,0,CHC -1.5,Drew Pomeranz,Nick Lodolo,0.0,3.39,0.55,1.1,14,55,12.2,63.2,0.098,0.237,0.614,0.5,.261,.249,3.92,3.75,35,29,22,29,L 1,W 1,5.8,4.7,4.2,4.0,-0.2,-0.2,1.4,0.4,37-20,33-25,-2.0,-4.0,7-3,5-5,13-7,10-10,18-12,14-16,5.82,4.66,2241,2196,1988,1958,332,270,518,488,108,101,14,7,66,65,324,258,72,55,214,203,450,515,.261,.249,.334,.324,.448,.401,.782,.726,123,96,4.23,4.03,3.92,3.75,14,16,482,440,241,234,223,214,173,173,456,464,100,120,4.10,4.06,1.280,1.193,8.5,7.7
2025-05-31T16:10:00-04:00,SF,,MIA,,MIA,,SF,,-1.5,1.5,0.455,0.57,120,-133,0,MIA +1.5,Robbie Ray,Edward Cabrera,2.56,4.73,1.15,1.4,69,43,63.1,40.0,0.204,0.258,0.561,0.4,.233,.249,3.16,5.23,32,22,25,33,W 1,L 1,4.3,4.2,3.6,5.6,0.0,0.2,0.7,-1.2,33-24,20-35,-1.0,2.0,4-6,4-6,9-11,8-12,15-15,10-20,4.28,4.16,2117,2093,1882,1881,244,229,438,469,86,90,9,8,41,68,233,219,29,46,196,172,485,457,.233,.249,.309,.315,.377,.387,.686,.702,96,92,3.56,5.58,3.16,5.23,16,10,432,501,203,307,176,284,170,210,494,438,122,85,3.30,4.51,1.202,1.454,7.8,9.2
2025-05-31T19:15:00-04:00,SEA,,MIN,,SEA,,MIN,,-1.5,1.5,0.339,0.687,195,-219,1,SEA -1.5,Bryce Miller,Bailey Ober,5.22,3.41,1.54,1.33,35,46,39.2,58.0,0.268,0.275,0.536,0.554,.237,.238,3.95,3.33,30,31,26,25,L 3,W 1,4.6,4.1,4.5,3.5,-0.1,-0.1,0.0,0.5,29-27,32-24,1.0,-1.0,3-7,5-5,8-12,15-5,16-14,21-9,4.57,4.07,2166,2069,1902,1867,256,228,451,445,68,88,3,7,61,52,247,218,53,30,214,154,500,456,.237,.238,.323,.306,.396,.381,.718,.688,112,92,4.46,3.50,3.95,3.33,18,13,505,434,250,196,223,182,173,134,446,495,94,124,4.02,3.42,1.333,1.156,8.9,7.9
2025-05-31T21:40:00-04:00,SD,,PIT,,PIT,,SD,,-1.5,1.5,0.501,0.534,-100,-115,0,SD -1.5,Dylan Cease,Bailey Falter,4.58,3.47,1.25,1.14,72,40,59.0,59.2,0.243,0.223,0.582,0.362,.251,.226,3.58,3.98,32,21,23,37,W 1,L 1,4.3,3.2,3.9,4.2,-0.2,0.3,0.2,-0.8,30-25,22-36,2.0,-1.0,5-5,6-4,9-11,9-11,15-15,10-20,4.29,3.19,2044,2165,1831,1926,236,185,460,435,81,70,7,10,57,47,216,179,41,56,171,202,382,504,.251,.226,.317,.305,.388,.335,.705,.640,98,79,3.95,4.24,3.58,3.98,20,12,411,463,217,246,194,228,175,183,483,426,113,106,3.82,3.82,1.201,1.254,7.6,8.1
2025-05-31T16:05:00-04:00,STL,,TEX,,TEX,,STL,,-1.5,1.5,0.456,0.563,119,-129,0,TEX +1.5,Sonny Gray,Patrick Corbin,4.06,3.75,1.16,1.29,66,38,62.0,48.0,0.25,0.257,0.561,0.483,.261,.223,3.83,3.15,32,28,25,30,L 1,W 1,4.7,3.4,4.1,3.4,0.1,0.0,0.7,0.0,32-25,29-29,0.0,-1.0,6-4,3-7,14-6,10-10,20-10,13-17,4.74,3.38,2172,2058,1937,1873,270,196,505,418,107,67,4,6,44,50,256,191,35,51,185,148,446,466,.261,.223,.331,.285,.401,.360,.732,.645,104,86,4.12,3.41,3.83,3.15,16,17,469,418,235,198,215,177,158,165,408,451,108,119,3.65,3.66,1.242,1.154,8.4,7.4
2025-05-31T16:05:00-04:00,PHI,,MIL,,PHI,,MIL,,-1.5,1.5,0.467,0.559,114,-127,1,PHI -1.5,Jesús Luzardo,Chad Patrick,2.15,2.97,1.18,1.25,77,51,67.0,57.2,0.239,0.249,0.632,0.517,.257,.233,3.81,3.96,36,30,21,28,L 2,W 5,4.8,4.3,4.2,4.3,-0.3,0.0,0.3,0.1,32-25,30-28,4.0,0.0,7-3,7-3,14-6,11-9,22-8,17-13,4.77,4.34,2200,2184,1946,1929,272,252,501,450,89,79,8,5,57,62,258,231,53,79,213,203,450,477,.257,.233,.335,.312,.405,.357,.740,.669,106,87,4.16,4.26,3.81,3.96,20,13,483,468,237,247,217,226,176,214,559,471,109,104,3.48,4.19,1.285,1.329,8.5,8.2
2025-05-31T15:07:00-04:00,TOR,,OAK,,TOR,,OAK,,-1.5,1.5,0.437,0.603,129,-152,1,TOR -1.5,Braydon Fisher,Gunnar Hoglund,0.0,5.13,0.48,1.41,12,22,8.1,26.1,0.115,0.275,0.509,0.397,.251,.254,3.98,5.62,29,23,28,35,W 3,L 4,4.1,4.2,4.2,6.0,0.0,0.0,-0.2,-1.8,27-30,20-38,2.0,3.0,6-4,1-9,12-8,3-17,16-14,9-21,4.07,4.17,2172,2198,1916,1988,232,242,481,505,96,95,2,7,78,86,223,233,35,28,202,182,405,461,.251,.254,.326,.318,.386,.416,.712,.734,100,106,4.25,5.98,3.98,5.62,17,14,444,557,242,347,225,322,163,233,516,463,104,74,4.15,4.98,1.193,1.533,7.9,9.7
2025-05-31T16:05:00-04:00,BAL,,CWS,,BAL,,CWS,,-1.5,1.5,0.446,0.573,124,-134,1,BAL -1.5,Dean Kremer,Davis Martin,5.02,3.45,1.39,1.26,44,38,61.0,62.2,0.28,0.263,0.357,0.316,.237,.221,5.41,4.10,20,18,36,39,W 1,L 1,3.8,3.5,5.6,4.3,0.1,0.0,-1.6,-0.9,19-37,23-34,1.0,-5.0,5-5,4-6,7-13,8-12,10-20,11-19,3.84,3.46,2075,2075,1873,1857,215,197,444,410,81,85,7,2,87,59,201,191,41,45,158,183,501,479,.237,.221,.303,.293,.384,.343,.687,.636,99,81,5.55,4.32,5.41,4.10,10,5,526,458,311,246,294,223,193,214,436,413,70,100,4.90,4.51,1.469,1.372,9.7,8.4
2025-05-31T16:10:00-04:00,DET,,KAN,,KAN,,DET,,-1.5,1.5,0.502,0.528,-101,-112,0,KAN +1.5,Tarik Skubal,Michael Wacha,2.49,3.21,0.84,1.26,92,44,68.2,61.2,0.203,0.257,0.655,0.517,.253,.248,3.26,3.22,38,30,20,28,W 5,L 1,5.1,3.3,3.6,3.4,-0.1,0.1,1.4,0.0,38-20,28-30,0.0,2.0,7-3,4-6,13-7,8-12,20-10,16-14,5.09,3.33,2204,2139,1963,1942,295,193,496,481,91,98,8,12,57,56,282,190,21,47,193,141,522,408,.253,.248,.325,.303,.411,.363,.736,.666,110,87,3.60,3.45,3.26,3.22,18,18,436,458,209,200,187,185,168,161,505,470,121,128,3.69,3.70,1.168,1.197,7.6,8.0
2025-05-31T16:10:00-04:00,NYM,,COL,,COL,,NYM,,-1.5,1.5,0.614,0.407,-159,146,0,NYM -1.5,Kodai Senga,Antonio Senzatela,1.46,6.5,1.24,1.94,52,29,55.2,54.0,0.214,0.375,0.614,0.158,.246,.218,2.86,5.53,35,9,22,48,W 1,L 6,4.3,3.1,3.3,6.2,0.0,0.4,1.0,-2.8,35-22,13-44,0.0,-4.0,6-4,1-9,12-8,3-17,16-14,5-25,4.33,3.14,2155,2076,1885,1884,247,179,464,410,98,85,12,15,37,69,238,177,42,27,207,156,437,560,.246,.218,.329,.282,.408,.354,.737,.636,111,71,3.30,6.25,2.86,5.53,17,7,426,587,188,356,161,304,209,198,509,371,134,83,3.39,4.69,1.252,1.588,7.6,10.7
