game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
416077,2015-10-04,571946,407793,Shelby Miller,John Lackey,144,138,ATL,STL,2015,2015,0,0,regular,regular,32,32,32,32,20,26,10,17,21,15,3.2,2.72,0,0,0,0,194.3,211.9,180,206,69,64,13,20,70,53,1.29,1.22,164,171,7.6,7.26,,
416076,2015-10-04,477132,571057,Clayton Kershaw,Frank Garces,119,135,LAD,SD,2015,2015,0,0,regular,regular,32,0,32,0,27,0,19,0,13,0,2.18,0.0,0,0,0,0,226.9,0.0,161,0,55,0,15,0,42,0,0.89,0.0,294,0,11.66,0.0,,
416075,2015-10-04,573064,605135,Vidal Nuño,Chris Bassitt,136,133,SEA,OAK,2015,2015,0,0,regular,regular,9,12,9,12,2,7,2,3,4,7,5.56,3.76,0,0,0,0,43.7,67.0,52,68,27,28,11,4,12,16,1.46,1.25,38,53,7.83,7.12,,
416074,2015-10-04,501957,501381,Chris Tillman,Michael Pineda,110,147,BAL,NYY,2015,2015,0,0,regular,regular,30,26,30,26,14,12,12,15,13,10,5.26,4.38,0,0,0,0,160.9,152.1,169,170,94,74,20,21,60,21,1.42,1.26,115,151,6.43,8.93,,
416073,2015-10-04,571527,543045,David Buchanan,Adam Conley,143,146,PHI,MIA,2015,2015,0,0,regular,regular,14,10,14,10,4,4,2,5,8,2,7.87,3.84,0,0,0,0,65.2,51.5,103,54,57,22,11,6,28,18,2.01,1.4,37,53,5.11,9.26,,
416072,2015-10-04,445060,456501,Ricky Nolasco,Johnny Cueto,142,118,MIN,KC,2015,2015,0,0,regular,regular,7,31,7,31,1,19,5,14,0,16,5.71,3.49,0,0,0,0,31.5,206.3,44,188,20,80,1,21,10,42,1.71,1.11,28,172,8.0,7.5,,
416071,2015-10-04,592662,621121,Robbie Ray,Lance McCullers Jr.,109,117,AZ,HOU,2015,2015,0,0,regular,regular,22,21,22,21,10,12,7,8,14,12,3.59,3.24,0,0,0,0,120.3,119.5,114,100,48,43,9,9,48,41,1.35,1.18,111,123,8.3,9.26,,
416067,2015-10-04,605347,429717,Jorge López,Dan Haren,158,112,MIL,CHC,2015,2015,0,0,regular,regular,1,31,1,31,0,16,1,14,0,14,5.4,3.74,0,0,0,0,5.0,178.3,8,171,3,74,0,31,2,37,2.0,1.17,7,129,12.6,6.51,,
416069,2015-10-04,430912,548357,Matt Cain,Christian Bergman,137,115,SF,COL,2015,2015,0,0,regular,regular,10,3,10,3,3,0,3,0,6,1,6.21,7.38,0,0,0,0,52.2,12.2,66,19,36,10,11,1,17,4,1.59,1.89,38,8,6.55,5.9,,
416068,2015-10-04,457918,595001,J.A. Happ,Josh A. Smith,134,113,PIT,CIN,2015,2015,0,0,regular,regular,30,6,30,6,15,0,14,0,12,4,3.85,7.24,0,0,0,0,161.5,26.1,170,31,69,21,16,3,42,21,1.31,1.99,142,23,7.91,7.93,,
