game_pk,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9,home_bp_era_rolling_5,away_bp_era_rolling_5,home_bp_era_rolling_10,away_bp_era_rolling_10,home_bp_whip_rolling_5,away_bp_whip_rolling_5,home_bp_whip_rolling_10,away_bp_whip_rolling_10,home_bp_k_per_9_rolling_5,away_bp_k_per_9_rolling_5,home_bp_k_per_9_rolling_10,away_bp_k_per_9_rolling_10,home_bp_k_bb_ratio_rolling_5,away_bp_k_bb_ratio_rolling_5,home_bp_k_bb_ratio_rolling_10,away_bp_k_bb_ratio_rolling_10,home_bp_hr_per_9_rolling_10,away_bp_hr_per_9_rolling_10,home_bp_bb_per_9_rolling_5,away_bp_bb_per_9_rolling_5
630851,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
631377,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
631664,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
631641,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
631589,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
631563,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
631438,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
631378,4.9,4.0,1,7,0.2,1.75,0,7,0.0,1.75,0,4,0.0,1.0,4,3,0.82,0.75,0,1,0.0,0.25,0.0,15.75,0.2,2.75,7.35,6.75,0.0,0.75,0.0,2.25,0.0,9.0,0.0,15.75,0.0,15.75,0.2040816326530612,2.75,0.2040816326530612,2.75,7.346938775510203,6.75,7.346938775510203,6.75,,0.75,,0.75,0.0,2.25,0.0,9.0
631514,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
631182,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
631121,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
631091,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
630989,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
630966,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
630941,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
631242,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
631453,3.0,3.9,2,5,0.67,1.28,0,4,0.0,1.03,0,3,0.0,0.77,3,3,1.0,0.77,0,1,0.0,0.26,0.0,9.23,0.67,2.05,9.0,6.92,0.0,1.0,0.0,2.31,0.0,6.92,0.0,9.230769230769232,0.0,9.230769230769232,0.6666666666666666,2.0512820512820515,0.6666666666666666,2.0512820512820515,9.0,6.923076923076923,9.0,6.923076923076923,,1.0,,1.0,0.0,2.307692307692308,0.0,6.923076923076923
631666,3.0,5.0,1,13,0.33,2.6,1,9,0.33,1.8,0,4,0.0,0.8,4,4,1.33,0.8,1,0,0.33,0.0,3.0,16.2,0.33,3.4,12.0,7.2,0.0,1.0,3.0,0.0,0.0,7.2,3.0,16.2,3.0,16.2,0.3333333333333333,3.4,0.3333333333333333,3.4,12.0,7.2,12.0,7.2,,1.0,,1.0,3.0,0.0,0.0,7.2
631642,0.0,3.0,0,1,0.0,0.33,0,1,0.0,0.33,0,0,0.0,0.0,0,2,0.0,0.67,0,1,0.0,0.33,0.0,3.0,0.0,0.33,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,,3.0,,3.0,,0.3333333333333333,,0.3333333333333333,,6.0,,6.0,,,,,,3.0,,0.0
631603,3.0,3.0,0,3,0.0,1.0,0,3,0.0,1.0,1,2,0.33,0.67,4,2,1.33,0.67,0,1,0.0,0.33,0.0,9.0,0.33,1.67,12.0,6.0,4.0,1.0,0.0,3.0,3.0,6.0,0.0,9.0,0.0,9.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,12.0,6.0,12.0,6.0,4.0,1.0,4.0,1.0,0.0,3.0,3.0,6.0
631565,3.0,3.9,0,2,0.0,0.51,0,0,0.0,0.0,1,3,0.33,0.77,4,1,1.33,0.26,0,0,0.0,0.0,0.0,0.0,0.33,1.28,12.0,2.31,4.0,0.33,0.0,0.0,3.0,6.92,0.0,0.0,0.0,0.0,0.3333333333333333,1.2820512820512822,0.3333333333333333,1.2820512820512822,12.0,2.307692307692308,12.0,2.307692307692308,4.0,0.3333333333333333,4.0,0.3333333333333333,0.0,0.0,3.0,6.923076923076923
