game_pk,home_pitching_k_bb_ratio_rolling_10,away_pitching_k_bb_ratio_rolling_10
5057771,,
5057772,,
5057773,,
5057774,,
5057775,,
5057776,,
5057777,,
5057778,,
5057779,,
5057780,,
5057781,,
5057782,,
5057783,4.0,3.0
5057784,,
5057785,,
5057786,,
5057787,2.3333333333333335,1.5
5057788,5.5,7.0
5057789,2.5,2.3333333333333335
5057790,,0.8
5057791,0.8333333333333334,3.0
5057792,6.0,1.5
5057793,8.0,0.75
5057794,2.25,2.6666666666666665
5057795,11.0,10.0
5057796,2.3333333333333335,4.0
5057797,4.5,2.0
5057798,,1.1111111111111112
5057799,2.0833333333333335,2.111111111111111
5057800,4.0,0.3
5057801,2.6666666666666665,2.5
5057802,3.1666666666666665,4.75
5057803,1.5833333333333333,3.8
5057804,5.0,1.125
5057805,4.0,2.6666666666666665
5057806,2.6666666666666665,2.25
5057807,2.375,2.6666666666666665
5057808,6.0,5.25
5057809,5.0,0.8333333333333334
5057810,2.75,2.4
5057811,6.333333333333333,3.6666666666666665
5057812,4.75,1.2857142857142858
5057813,1.65,2.2142857142857144
5057814,3.4444444444444446,0.8
5057815,1.4444444444444444,3.6666666666666665
5057816,3.0,1.3333333333333333
5057817,4.125,2.25
5057818,2.875,2.0714285714285716
5057819,2.3846153846153846,2.5833333333333335
5057820,6.0,1.0909090909090908
5057821,2.0714285714285716,2.125
5057822,4.857142857142857,1.8571428571428572
5057823,6.25,2.375
5057824,2.6666666666666665,1.1333333333333333
5057825,3.0,1.608695652173913
5057826,3.0714285714285716,2.6666666666666665
5057827,1.4615384615384615,2.5833333333333335
5057828,1.6428571428571428,2.357142857142857
5057829,5.222222222222222,3.857142857142857
5057830,2.0,3.625
5057831,5.4,2.0952380952380953
5057832,1.3636363636363635,2.7777777777777777
5057833,2.3333333333333335,3.230769230769231
5057834,5.714285714285714,1.3846153846153846
5057835,2.1052631578947367,1.9523809523809523
5057836,3.3333333333333335,2.1875
5057837,5.0,2.3333333333333335
5057838,3.1,1.05
5057839,3.6,1.4
5057840,3.5625,2.875
5057841,1.2777777777777777,2.6666666666666665
5057842,1.9333333333333333,2.4375
5057843,1.9333333333333333,1.8666666666666667
5057844,5.181818181818182,3.8
5057845,2.0526315789473686,3.6363636363636362
5057846,4.375,2.380952380952381
5057847,3.230769230769231,1.125
5057848,2.5238095238095237,3.7857142857142856
5057849,2.1363636363636362,1.8275862068965518
5057850,3.7142857142857144,2.0555555555555554
5057851,5.076923076923077,2.375
5057852,5.888888888888889,1.4137931034482758
5057853,1.2727272727272727,2.6842105263157894
5057854,3.611111111111111,2.230769230769231
5057855,2.1515151515151514,2.142857142857143
5057856,2.6470588235294117,1.4705882352941178
5057857,2.235294117647059,2.1052631578947367
5057858,4.785714285714286,4.090909090909091
5057859,2.1904761904761907,3.2
5057860,2.6363636363636362,2.25
5057861,3.4615384615384617,2.5416666666666665
5057862,2.0,2.0952380952380953
5057864,2.5294117647058822,3.6923076923076925
5057865,2.75,2.782608695652174
5057866,1.7826086956521738,3.125
5057867,2.0476190476190474,1.3076923076923077
5057868,4.583333333333333,6.666666666666667
5057869,2.347826086956522,2.5
6041984,1.4242424242424243,5.1875
5057870,3.0,2.111111111111111
5057871,2.7037037037037037,3.210526315789474
5057873,2.764705882352941,3.5
5057874,1.9375,2.5217391304347827
5057872,2.1739130434782608,2.6
5057876,1.5384615384615385,4.470588235294118
5057877,1.96,3.533333333333333
5057878,1.2758620689655173,2.3333333333333335
5057879,2.8260869565217392,2.6296296296296298
5057880,2.1666666666666665,1.3928571428571428
5057881,1.7058823529411764,4.75
5057886,2.260869565217391,3.619047619047619
5057882,1.9189189189189189,2.3448275862068964
5057883,1.75,2.619047619047619
5057884,1.3823529411764706,2.0930232558139537
5057885,2.5,2.72
5057887,5.416666666666667,3.5
5057888,3.55,2.2758620689655173
5057889,2.1923076923076925,2.4285714285714284
6096942,2.206896551724138,3.1481481481481484
5057891,2.076923076923077,3.2222222222222223
5057892,2.8,3.9
5057893,2.586206896551724,2.6333333333333333
5057894,1.488888888888889,4.888888888888889
5057899,2.8620689655172415,2.869565217391304
5057895,1.7954545454545454,2.142857142857143
5057896,1.8387096774193548,2.869565217391304
5057897,4.411764705882353,2.7
5057898,2.3793103448275863,2.923076923076923
5057900,2.375,2.764705882352941
5057901,2.0,2.52
5057902,1.5384615384615385,4.208333333333333
5057903,3.7142857142857144,2.1470588235294117
5057904,2.75,4.333333333333333
5057905,1.1063829787234043,2.239130434782609
5057906,2.7419354838709675,2.625
5057907,1.6041666666666667,5.277777777777778
5057908,2.103448275862069,3.526315789473684
6127497,3.0,2.4482758620689653
5057909,2.033333333333333,1.3823529411764706
5057910,2.5925925925925926,2.272727272727273
5057911,2.8378378378378377,2.175
5057912,2.3076923076923075,2.3783783783783785
5057913,2.1136363636363638,2.8666666666666667
5057914,2.375,2.710526315789474
5057915,1.8611111111111112,1.3414634146341464
5057916,3.8214285714285716,2.642857142857143
5057917,1.6428571428571428,1.95
5057918,1.8611111111111112,2.0606060606060606
5057919,3.6,4.9523809523809526
5057920,3.04,1.981818181818182
5057921,1.6428571428571428,3.4285714285714284
5057922,2.727272727272727,4.304347826086956
5057923,2.675675675675676,2.090909090909091
5057932,1.7674418604651163,1.8666666666666667
5057931,2.7058823529411766,2.09375
5057924,2.5483870967741935,2.3529411764705883
5057925,2.292682926829268,2.41025641025641
5057926,2.0816326530612246,2.6285714285714286
5057927,2.175,2.6097560975609757
5057928,1.744186046511628,1.2291666666666667
5057929,3.8181818181818183,1.0862068965517242
5057930,3.484848484848485,2.4242424242424243
5057933,1.813953488372093,1.95
5057934,3.5925925925925926,4.761904761904762
5057935,2.8214285714285716,1.9622641509433962
5057936,1.8431372549019607,3.7
5057937,2.361111111111111,4.416666666666667
