game_pk,home_fielding_e_per_g_rolling_10,away_fielding_e_per_g_rolling_10
5057771,,
5057772,,
5057773,,
5057774,,
5057775,,
5057776,,
5057777,,
5057778,,
5057779,,
5057780,,
5057781,,
5057782,,
5057783,1.0,1.0
5057784,,
5057785,,
5057786,,
5057787,0.0,0.0
5057788,0.0,0.0
5057789,0.0,1.0
5057790,0.0,0.0
5057791,0.0,2.0
5057792,1.0,2.0
5057793,0.0,0.0
5057794,1.0,1.0
5057795,1.0,0.0
5057796,0.0,1.0
5057797,1.0,0.0
5057798,0.0,1.0
5057799,0.0,1.0
5057800,0.0,1.0
5057801,0.0,0.0
5057802,0.5,0.5
5057803,0.5,1.0
5057804,0.0,0.5
5057805,0.0,0.0
5057806,0.5,0.0
5057807,1.0,0.5
5057808,0.5,1.0
5057809,0.0,0.0
5057810,0.0,1.0
5057811,1.0,0.5
5057812,0.5,0.5
5057813,0.0,1.6666666666666667
5057814,0.0,1.0
5057815,1.0,1.5
5057816,0.5,1.5
5057817,0.3333333333333333,0.0
5057818,0.0,0.3333333333333333
5057819,1.0,0.6666666666666666
5057820,1.3333333333333333,0.6666666666666666
5057821,0.0,0.6666666666666666
5057822,0.3333333333333333,1.6666666666666667
5057823,0.0,0.3333333333333333
5057824,0.3333333333333333,0.0
5057825,0.3333333333333333,1.5
5057826,0.0,1.3333333333333333
5057827,0.6666666666666666,0.6666666666666666
5057828,0.0,0.6666666666666666
5057829,0.25,0.3333333333333333
5057830,0.3333333333333333,0.3333333333333333
5057831,0.0,0.25
5057832,0.6666666666666666,1.0
5057833,1.25,0.5
5057834,1.0,0.5
5057835,0.0,0.5
5057836,0.75,1.5
5057837,0.5,0.25
5057838,0.75,0.0
5057839,0.25,1.2
5057840,0.0,1.25
5057841,0.5,0.5
5057842,0.0,0.5
5057843,0.5,1.25
5057844,0.6,0.5
5057845,0.25,0.25
5057846,0.0,0.2
5057847,0.6,0.2
5057848,1.0,0.4
5057849,0.0,0.6
5057850,0.8,1.4
5057851,0.4,0.2
5057852,0.8,1.0
5057853,0.4,0.4
5057854,0.0,1.2
5057855,0.0,0.8
5057856,0.2,1.1666666666666667
5057857,0.4,1.0
5057858,0.6666666666666666,0.4
5057859,0.4,0.2
5057860,0.0,0.25
5057861,0.0,0.16666666666666666
5057862,0.2,0.4
5057864,0.3333333333333333,0.5
5057865,0.5,0.3333333333333333
5057866,1.5,0.16666666666666666
5057867,1.0,0.6666666666666666
5057868,0.3333333333333333,0.6666666666666666
5057869,1.0,0.3333333333333333
6041984,1.0,0.5
5057870,0.3333333333333333,0.0
5057871,0.14285714285714285,0.3333333333333333
5057873,0.16666666666666666,0.6666666666666666
5057874,0.5,0.8333333333333334
5057872,0.5,1.5
5057876,1.2857142857142858,0.7142857142857143
5057877,0.42857142857142855,0.42857142857142855
5057878,0.16666666666666666,0.0
5057879,0.42857142857142855,0.42857142857142855
5057880,1.0,0.5714285714285714
5057881,1.0,0.7142857142857143
5057886,0.3333333333333333,0.0
5057882,0.42857142857142855,0.7142857142857143
5057883,1.2857142857142858,0.14285714285714285
5057884,0.14285714285714285,0.0
5057885,0.8571428571428571,0.42857142857142855
5057887,0.2857142857142857,0.7142857142857143
5057888,0.2857142857142857,0.0
5057889,0.42857142857142855,1.7142857142857142
6096942,0.2857142857142857,0.0
5057891,0.375,0.375
5057892,0.14285714285714285,0.5714285714285714
5057893,0.375,0.375
5057894,1.125,0.625
5057899,0.125,0.42857142857142855
5057895,0.375,0.75
5057896,1.25,0.125
5057897,0.375,0.75
5057898,0.875,0.375
5057900,0.375,0.125
5057901,0.5,1.625
5057902,1.0,0.75
5057903,0.5,0.0
5057904,0.125,0.5
5057905,0.125,0.0
5057906,0.6666666666666666,0.4444444444444444
5057907,1.0,0.5555555555555556
5057908,0.4444444444444444,0.4444444444444444
6127497,0.1111111111111111,0.375
5057909,0.875,0.625
5057910,1.4444444444444444,0.3333333333333333
5057911,0.1,0.3333333333333333
5057912,0.7777777777777778,0.0
5057913,0.3333333333333333,0.3333333333333333
5057914,1.0,0.1111111111111111
5057915,1.1111111111111112,0.5555555555555556
5057916,0.6666666666666666,0.1111111111111111
5057917,0.8888888888888888,0.6666666666666666
5057918,0.4444444444444444,0.8888888888888888
5057919,0.4444444444444444,0.6
5057920,0.2222222222222222,0.2
5057921,0.9,0.4
5057922,0.8,0.5555555555555556
5057923,0.1,0.3
5057932,0.8,0.7
5057931,0.4,0.5
5057924,1.3,0.4
5057925,0.8,0.0
5057926,0.3,0.4
5057927,1.1,0.2
5057928,1.0,0.5
5057929,0.4444444444444444,0.1111111111111111
5057930,0.8,0.1
5057933,0.6,0.9
5057934,0.5,0.7
5057935,0.2,0.4
5057936,0.9,0.4
5057937,0.7,0.5
5057938,0.2,0.6
5057939,0.1,0.4
5057940,1.1,0.2
5057941,0.9,0.7
5057942,0.5,0.8
5057943,0.9,0.1
5057944,0.3,0.4
5057945,0.7,0.6
5057946,1.0,0.6
5057947,0.7,0.5
5057951,0.5,0.6
5057948,1.2,0.3
5057949,0.8,0.1
5057950,0.5,0.3
5057952,0.5,0.9
5057953,0.8,0.3
5057954,0.6,0.3
5057955,0.6,0.8
5057956,0.5,0.7
5057957,0.5,0.8
5057958,0.5,0.2
5057959,0.3,0.5
5057961,0.7,0.6
5057962,0.7,0.8
5057960,0.5,0.5
5057964,1.0,0.6
5057965,0.4,0.4
5057966,1.4,0.6
5057963,0.8,0.7
5057967,0.5,0.3
5057968,0.6,0.8
5057969,0.2,0.9
5057970,0.4,1.0
5057971,0.5,0.4
5057972,0.8,0.4
5057973,0.3,0.3
5057974,0.7,0.6
5057975,0.5,0.9
5057976,0.3,0.4
5057977,1.0,0.7
5057978,0.5,0.4
5057979,0.5,0.4
5057980,0.6,0.8
5057981,1.4,0.7
5057982,0.3,0.8
5057983,0.4,0.3
5057984,0.7,0.8
5057985,0.5,1.0
5057986,0.5,0.4
5057987,0.3,0.3
5057988,0.8,0.4
5057989,0.6,0.7
5057990,0.5,0.8
5057991,0.8,0.6
5057992,0.5,0.4
5057993,0.6,0.4
5057994,0.6,1.1
5057995,1.3,0.6
5057996,0.5,0.5
5057997,0.6,0.7
5057998,0.5,1.1
5057999,0.6,0.5
5058000,0.4,0.5
5058001,0.6,0.5
5058002,0.4,0.3
5058003,0.5,0.3
5058004,0.5,0.5
5058005,0.5,0.7
5058006,0.6,0.6
5058007,0.5,0.6
5058008,0.6,0.5
5058009,0.5,1.1
5058010,0.5,0.9
5058011,0.5,0.4
5058012,0.3,0.3
5058013,0.5,0.6
5058014,0.6,0.7
5058015,0.9,0.6
5058016,0.5,0.4
5058017,0.8,0.7
5058018,0.5,0.5
5058019,0.7,0.4
5058020,0.5,1.0
5058021,0.5,0.8
5058022,0.5,1.2
5058023,0.8,0.8
5058024,0.4,0.4
5058025,0.5,0.5
5058026,0.4,0.4
5058027,0.3,0.3
5058028,0.4,0.5
5058029,0.6,0.7
5058030,0.4,0.5
5058031,0.4,0.8
5058032,1.0,0.5
5058033,0.5,0.4
5058034,0.9,0.7
5058035,0.5,0.7
5058036,0.7,0.4
5058037,0.6,0.9
5058038,0.5,1.1
5058039,0.8,0.7
5058040,0.5,0.7
5058041,0.3,0.4
5058042,0.3,0.3
5058043,0.4,0.6
5058044,0.5,0.6
5058045,0.9,0.7
5058046,0.5,0.3
5058047,0.6,0.4
5058048,0.8,0.6
5058049,0.4,0.8
5058050,0.3,0.1
5058051,0.5,0.5
5058052,0.6,0.7
5058053,0.3,0.4
5058054,0.5,0.5
5058055,0.5,0.5
5058056,1.1,0.5
5058057,0.9,0.7
