game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
381208,2014-05-20,114,116,CLE,DET,Indians,Tigers,Cleveland Indians,Detroit Tigers,0,0,regular,regular,2014,2014,49,44,34,30,6,2,12,7,5,1,0,0,1,2,6,2,20,14,3,3,5,7,1,0,.249,.277,.328,.328,.391,.431,.719,.759,1,0,0,1,4.15,3.25,9.0,8.0,7,12,2,6,2,1,3,3,7,5,.000,.000,1.36,1.21,0,0,2014-05-20
381207,2014-05-20,120,113,WSH,CIN,Nationals,Reds,Washington Nationals,Cincinnati Reds,0,0,regular,regular,2014,2014,45,47,33,34,9,4,9,8,2,3,0,0,0,0,8,4,11,11,2,2,9,6,1,0,.249,.241,.313,.310,.390,.372,.703,.682,1,0,0,1,3.28,3.65,9.0,8.0,8,9,4,7,0,0,2,2,6,9,.000,.000,1.26,1.22,1,4,2014-05-20
381205,2014-05-20,134,110,PIT,BAL,Pirates,Orioles,Pittsburgh Pirates,Baltimore Orioles,0,0,regular,regular,2014,2014,48,46,34,39,2,9,10,12,0,1,0,0,1,4,2,9,13,25,1,2,9,6,0,0,.247,.260,.319,.308,.381,.392,.700,.700,0,1,1,0,4.03,3.94,9.0,9.0,12,10,9,2,4,1,2,1,6,9,.000,.000,1.31,1.37,0,0,2014-05-20
381210,2014-05-20,121,119,NYM,LAD,Mets,Dodgers,New York Mets,Los Angeles Dodgers,0,0,regular,regular,2014,2014,45,48,38,41,4,9,11,15,2,4,0,0,2,1,4,9,19,22,2,6,12,7,1,2,.231,.263,.304,.329,.346,.419,.650,.748,0,1,1,0,3.99,3.69,9.0,9.0,15,11,9,4,1,2,6,2,7,12,.000,.000,1.37,1.34,1,0,2014-05-20
381214,2014-05-20,139,133,TB,OAK,Rays,Athletics,Tampa Bay Rays,Oakland Athletics,0,0,regular,regular,2014,2014,48,47,28,35,0,3,4,8,0,3,0,0,0,0,0,3,4,11,5,6,5,14,1,2,.246,.258,.322,.344,.369,.418,.691,.762,0,1,1,0,4.18,2.86,9.0,9.0,8,4,3,0,0,0,6,5,14,5,.000,.000,1.35,1.11,0,0,2014-05-20
381218,2014-05-20,111,141,BOS,TOR,Red Sox,Blue Jays,Boston Red Sox,Toronto Blue Jays,0,0,regular,regular,2014,2014,45,47,36,37,4,7,12,11,3,4,0,0,1,4,4,7,18,27,3,4,9,5,0,0,.245,.253,.331,.325,.377,.440,.708,.765,0,1,1,0,3.86,4.37,9.0,9.0,11,12,7,4,4,1,4,3,5,9,.000,.000,1.36,1.45,2,0,2014-05-20
381215,2014-05-20,146,143,MIA,PHI,Marlins,Phillies,Miami Marlins,Philadelphia Phillies,0,0,regular,regular,2014,2014,46,45,33,35,5,6,6,8,2,4,0,0,0,1,5,6,8,15,8,7,10,7,1,2,.261,.248,.329,.317,.414,.382,.743,.699,0,1,1,0,3.77,4.02,9.0,9.0,8,6,6,4,1,0,7,8,7,10,.000,.000,1.31,1.38,0,1,2014-05-20
381211,2014-05-20,144,158,ATL,MIL,Braves,Brewers,Atlanta Braves,Milwaukee Brewers,0,0,regular,regular,2014,2014,45,47,31,34,5,0,8,6,1,2,0,0,2,0,5,0,15,8,4,2,3,8,0,0,.236,.244,.298,.301,.381,.386,.679,.687,1,0,0,1,2.76,3.33,9.0,8.0,6,8,0,5,0,2,2,4,8,3,.000,.000,1.17,1.21,1,2,2014-05-20
381216,2014-05-20,140,136,TEX,SEA,Rangers,Mariners,Texas Rangers,Seattle Mariners,0,0,regular,regular,2014,2014,45,46,31,36,2,6,6,12,0,2,0,0,1,0,2,6,9,14,1,3,3,9,0,2,.257,.236,.325,.299,.374,.373,.699,.672,0,1,1,0,4.45,3.55,9.0,9.0,12,6,6,2,0,1,3,1,9,3,.000,.000,1.44,1.25,0,0,2014-05-20
381213,2014-05-20,112,147,CHC,NYY,Cubs,Yankees,Chicago Cubs,New York Yankees,0,0,regular,regular,2014,2014,46,47,32,32,6,1,11,6,3,1,1,0,0,0,6,1,16,7,3,4,8,9,0,1,.237,.263,.303,.325,.369,.412,.672,.737,1,0,0,1,3.53,4.10,9.0,8.0,6,11,1,5,0,0,4,3,9,8,.000,.000,1.27,1.29,0,1,2014-05-20
381206,2014-05-20,118,145,KC,CWS,Royals,White Sox,Kansas City Royals,Chicago White Sox,0,0,regular,regular,2014,2014,46,47,37,38,6,7,10,12,4,1,0,1,0,2,5,6,14,21,4,0,10,3,4,0,.254,.262,.309,.325,.358,.418,.667,.743,0,1,1,0,3.59,4.79,9.0,9.0,12,10,7,6,2,0,0,4,3,10,.000,.000,1.22,1.49,0,0,2014-05-20
381204,2014-05-20,138,109,STL,AZ,Cardinals,D-backs,St. Louis Cardinals,Arizona Diamondbacks,0,0,regular,regular,2014,2014,46,48,34,28,5,0,10,1,5,1,0,0,2,0,5,0,21,2,0,0,7,9,0,0,.252,.255,.320,.306,.367,.399,.687,.705,1,0,0,1,3.31,4.77,9.0,8.0,1,10,0,5,0,2,0,0,9,7,.000,.000,1.19,1.34,0,0,2014-05-20
381217,2014-05-20,115,137,COL,SF,Rockies,Giants,Colorado Rockies,San Francisco Giants,0,0,regular,regular,2014,2014,46,46,36,34,5,4,11,8,3,2,0,1,1,0,5,4,17,12,3,1,8,6,0,0,.299,.245,.346,.313,.493,.402,.839,.715,1,0,0,1,4.09,3.21,9.0,8.2,8,11,4,5,0,1,1,3,6,8,.000,.000,1.32,1.20,0,1,2014-05-20
381209,2014-05-20,108,117,LAA,HOU,Angels,Astros,Los Angeles Angels,Houston Astros,0,0,regular,regular,2014,2014,45,46,36,33,9,3,12,9,4,1,0,0,0,0,9,3,16,10,5,2,8,8,0,0,.255,.236,.326,.306,.420,.388,.746,.694,1,0,0,1,3.77,4.58,9.0,8.0,9,12,3,4,0,0,2,5,8,8,.000,.000,1.22,1.42,1,2,2014-05-20
