balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
51913,776320,2025-09-14,676917,681347,Cade Cavalli,Mike Burrows,120,134,WSH,PIT,2025,2025,0,0,regular,regular,7,20,7,17,2,2,3,2,1,4,4.67,3.99,0,0,0,0,34.666666666666664,85.66666666666666,42,76,18,38,6,12,9,30,1.47,1.24,29,88,7.53,9.25,,
51911,776334,2025-09-14,605400,702070,Aaron Nola,Noah Cameron,143,118,PHI,KC,2025,2025,0,0,regular,regular,14,21,14,21,5,8,4,7,8,7,6.24,3.0,0,0,0,0,75.0,120.0,84,98,52,40,15,15,25,36,1.45,1.12,79,96,9.48,7.2,,
51910,776329,2025-09-14,666214,664285,Joey Wentz,Framber Valdez,144,117,ATL,HOU,2025,2025,0,0,regular,regular,36,28,10,28,3,19,5,12,6,9,5.61,3.42,0,0,0,0,85.0,176.33333333333331,90,152,53,67,10,12,38,58,1.51,1.19,77,171,8.15,8.73,,
51907,776322,2025-09-14,669456,544150,Shane Bieber,Albert Suárez,141,110,TOR,BAL,2025,2025,0,0,regular,regular,4,4,4,0,1,0,2,2,1,0,4.3,2.08,0,0,0,0,23.0,8.666666666666666,21,7,11,2,3,0,3,1,1.04,0.92,25,5,9.78,5.19,,
51914,776335,2025-09-14,690997,656641,Nolan McLean,Jacob Latz,121,140,NYM,TEX,2025,2025,0,0,regular,regular,5,29,5,6,3,1,4,2,1,0,1.42,2.91,0,1,0,2,31.666666666666664,74.33333333333334,20,60,5,24,1,6,10,32,0.95,1.24,33,66,9.38,7.99,,
51908,776331,2025-09-14,677944,672782,Slade Cecconi,Yoendrys Gómez,114,145,CLE,CWS,2025,2025,0,0,regular,regular,20,18,20,6,10,0,6,3,6,2,4.45,5.05,0,1,0,0,115.33333333333333,46.333333333333336,115,44,57,26,22,7,29,26,1.25,1.51,94,45,7.34,8.74,,
51909,776332,2025-09-14,800049,672456,Adam Mazur,Keider Montero,146,116,MIA,DET,2025,2025,0,0,regular,regular,4,17,4,9,0,2,0,4,3,3,6.3,4.6,0,0,0,0,20.0,78.33333333333333,27,85,14,40,4,14,8,27,1.75,1.43,13,58,5.85,6.66,,
51915,776324,2025-09-14,641927,622503,Bailey Ober,Nabil Crismatt,142,109,MIN,AZ,2025,2025,0,0,regular,regular,24,5,24,4,7,1,5,2,7,0,5.08,3.24,0,0,0,0,129.33333333333334,25.0,145,28,73,9,29,3,28,7,1.34,1.4,105,17,7.31,6.12,,
51916,776326,2025-09-14,500779,571945,Jose Quintana,Miles Mikolas,158,138,MIL,STL,2025,2025,0,0,regular,regular,23,28,23,28,8,8,11,7,6,10,3.88,4.84,0,0,0,0,127.66666666666666,141.33333333333337,116,153,55,76,18,24,48,34,1.28,1.32,87,88,6.13,5.6,,
51917,776321,2025-09-14,684007,605288,Shota Imanaga,Adrian Houser,112,139,CHC,TB,2025,2025,0,0,regular,regular,22,18,22,18,12,9,9,8,7,4,3.21,3.11,0,0,0,0,129.0,107.0,97,103,46,37,24,8,23,32,0.93,1.26,101,83,7.05,6.98,,
68718,776327,2025-09-14,806960,666157,Luis Morales,Nick Lodolo,133,113,ATH,CIN,2025,2025,0,0,regular,regular,7,25,6,25,2,13,3,8,1,7,2.73,3.1,0,0,0,0,33.0,139.33333333333331,24,117,10,48,4,17,12,26,1.09,1.03,32,132,8.73,8.53,,
51921,776325,2025-09-14,592662,607192,Robbie Ray,Tyler Glasnow,137,119,SF,LAD,2025,2025,0,0,regular,regular,30,15,30,15,16,6,11,2,6,3,3.32,3.21,0,0,0,0,173.66666666666666,75.66666666666666,137,44,64,27,19,10,67,34,1.17,1.03,176,92,9.12,10.94,,
51920,776323,2025-09-14,506433,608566,Yu Darvish,Germán Márquez,135,115,SD,COL,2025,2025,0,0,regular,regular,12,23,12,23,3,5,3,3,5,13,5.65,6.31,0,0,0,0,57.333333333333336,112.66666666666667,50,149,36,79,11,18,17,42,1.17,1.7,55,77,8.63,6.15,,
51918,776317,2025-09-14,669923,543294,George Kirby,Kyle Hendricks,136,108,SEA,LAA,2025,2025,0,0,regular,regular,20,28,20,28,10,10,8,7,7,9,4.56,4.58,0,0,0,0,108.66666666666667,149.33333333333334,110,149,55,76,12,23,28,41,1.27,1.27,106,95,8.78,5.73,,
51912,776330,2025-09-14,676979,701542,Garrett Crochet,Will Warren,111,147,BOS,NYY,2025,2025,0,0,regular,regular,29,30,29,30,19,6,15,8,5,6,2.57,4.22,0,0,0,0,185.33333333333331,147.0,153,138,53,69,20,18,42,61,1.05,1.35,228,158,11.07,9.67,,
