balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
1640158,777815,2025-05-23,678394,700249,Brayan Bello,Cade Povich,111,110,BOS,BAL,2025,2025,0,0,regular,regular,6,8,6,8,2,2,2,1,1,3,4.02,5.23,0,0,0,0,31.333333333333336,41.333333333333336,34,46,14,24,4,8,19,14,1.69,1.45,20,38,5.74,8.27,,
18633,777811,2025-05-23,668881,571510,Hunter Greene,Matthew Boyd,113,112,CIN,CHC,2025,2025,0,0,regular,regular,8,9,8,9,5,6,4,4,2,2,2.36,2.98,0,0,0,0,45.666666666666664,51.33333333333333,29,50,12,17,7,7,8,13,0.81,1.23,61,53,12.02,9.29,,
18636,777806,2025-05-23,694973,642547,Paul Skenes,Freddy Peralta,134,158,PIT,MIL,2025,2025,0,0,regular,regular,10,10,10,10,7,3,3,5,5,3,2.44,2.59,0,0,0,0,62.666666666666664,55.666666666666664,43,39,17,16,4,6,16,20,0.94,1.06,62,57,8.9,9.22,,
18638,777801,2025-05-23,669022,694738,MacKenzie Gore,Landen Roupp,120,137,WSH,SF,2025,2025,0,0,regular,regular,10,9,10,9,5,3,2,2,4,3,3.67,4.11,0,0,0,0,56.33333333333333,46.0,55,50,23,21,8,6,18,16,1.3,1.43,84,47,13.42,9.2,,
18639,777810,2025-05-23,656876,641778,Drew Rasmussen,Eric Lauer,139,141,TB,TOR,2025,2025,0,0,regular,regular,9,4,9,1,1,0,2,1,4,0,2.93,2.25,0,0,0,0,46.0,12.0,36,7,15,3,6,1,10,3,1.0,0.83,40,14,7.83,10.5,,
18634,777807,2025-05-23,695549,677944,Jackson Jobe,Slade Cecconi,116,114,DET,CLE,2025,2025,0,0,regular,regular,8,1,8,1,2,0,4,0,0,1,4.12,5.4,0,0,0,0,39.333333333333336,5.0,35,5,18,3,6,1,22,0,1.45,1.0,32,8,7.32,14.4,,
18635,777808,2025-05-23,656288,477132,Griffin Canning,Clayton Kershaw,121,119,NYM,LAD,2025,2025,0,0,regular,regular,9,1,9,1,2,0,5,0,1,0,2.47,11.25,0,0,0,0,47.333333333333336,4.0,44,5,13,5,6,1,17,3,1.29,2.0,46,2,8.75,4.5,,
18637,777813,2025-05-23,519242,601713,Chris Sale,Nick Pivetta,144,135,ATL,SD,2025,2025,0,0,regular,regular,10,9,10,9,3,5,2,5,3,2,3.62,2.86,0,0,0,0,54.66666666666666,50.333333333333336,59,35,22,16,6,5,15,15,1.35,0.99,72,56,11.85,10.01,,
18643,777805,2025-05-23,680732,641816,Sean Burke,Tyler Mahle,145,140,CWS,TEX,2025,2025,0,0,regular,regular,10,10,9,10,3,6,2,5,5,1,4.69,1.47,0,0,0,0,48.0,55.0,46,36,25,9,9,2,27,18,1.52,0.98,33,40,6.19,6.55,,
18642,777800,2025-05-23,687473,676106,Ryan Gusto,Emerson Hancock,117,136,HOU,SEA,2025,2025,0,0,regular,regular,11,7,5,7,0,3,3,1,2,2,4.65,6.21,0,0,0,0,31.0,33.333333333333336,34,44,16,23,4,7,13,12,1.52,1.68,32,25,9.29,6.75,,
18641,777799,2025-05-23,641154,702070,Pablo López,Noah Cameron,142,118,MIN,KC,2025,2025,0,0,regular,regular,8,2,8,2,3,2,4,1,2,1,2.4,0.71,0,0,0,0,45.0,12.666666666666666,33,3,12,1,3,1,9,5,0.93,0.63,49,6,9.8,4.26,,
18640,777797,2025-05-23,571945,668678,Miles Mikolas,Zac Gallen,138,109,STL,AZ,2025,2025,0,0,regular,regular,9,10,9,10,2,4,3,3,2,5,3.77,5.14,0,0,0,0,45.333333333333336,56.0,40,52,19,32,2,10,15,25,1.21,1.38,27,59,5.36,9.48,,
18644,777802,2025-05-23,685299,657376,Tanner Gordon,Clarke Schmidt,115,147,COL,NYY,2025,2025,0,0,regular,regular,1,6,1,6,0,3,0,1,1,1,5.68,4.41,0,0,0,0,6.333333333333333,32.66666666666667,9,25,4,16,0,5,1,17,1.58,1.29,4,30,5.68,8.27,,
18645,777798,2025-05-23,579328,645261,Yusei Kikuchi,Sandy Alcantara,108,146,LAA,MIA,2025,2025,0,0,regular,regular,10,9,10,9,5,1,0,2,4,6,3.5,7.99,0,0,0,0,53.99999999999999,41.66666666666667,52,44,21,37,7,7,26,23,1.44,1.61,50,34,8.33,7.34,,
64566,777804,2025-05-23,682052,554430,Jacob Lopez,Zack Wheeler,133,143,ATH,PHI,2025,2025,0,0,regular,regular,4,10,1,10,0,8,0,5,1,1,3.86,2.67,0,0,0,0,7.0,63.99999999999999,11,45,3,19,0,8,7,12,2.57,0.89,9,80,11.57,11.25,,
1640158,777815,2025-05-23,678394,700249,Brayan Bello,Cade Povich,111,110,BOS,BAL,2025,2025,0,0,regular,regular,6,8,6,8,2,2,2,1,1,3,4.02,5.23,0,0,0,0,31.333333333333336,41.333333333333336,34,46,14,24,4,8,19,14,1.69,1.45,20,38,5.74,8.27,,
