balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
17408,777847,2025-05-20,663559,607259,Bailey Falter,Nick Martinez,134,113,PIT,CIN,2025,2025,0,0,regular,regular,9,9,9,9,4,4,2,2,3,4,4.02,3.66,0,0,0,0,46.99999999999999,51.66666666666667,39,49,21,21,6,4,18,11,1.21,1.16,34,40,6.51,6.97,,
17407,777850,2025-05-20,677960,592791,Ryan Weathers,Jameson Taillon,146,112,MIA,CHC,2025,2025,0,0,regular,regular,1,9,1,9,0,5,1,2,0,3,1.8,4.53,0,0,0,0,5.0,49.666666666666664,2,46,1,25,1,13,1,9,0.6,1.11,5,42,9.0,7.61,,
17410,777851,2025-05-20,621111,605280,Walker Buehler,Clay Holmes,111,121,BOS,NYM,2025,2025,0,0,regular,regular,6,9,6,9,3,3,4,5,1,2,4.28,3.14,0,0,0,0,33.666666666666664,48.66666666666667,32,44,16,17,5,3,9,17,1.22,1.25,29,48,7.75,8.88,,
17406,777841,2025-05-20,680730,675911,Mitchell Parker,Spencer Strider,120,144,WSH,ATL,2025,2025,0,0,regular,regular,9,1,9,1,5,0,3,0,3,1,4.32,3.6,0,0,0,0,49.99999999999999,5.0,41,5,24,2,1,1,24,1,1.3,1.2,32,5,5.76,9.0,,
17409,777848,2025-05-20,641793,687888,Zack Littell,Brandon Walter,139,117,TB,HOU,2025,,0,0,regular,regular,9,0,9,0,6,0,3,0,5,0,4.31,0.0,0,0,0,0,54.333333333333336,0.0,51,0,26,0,13,0,10,0,1.12,0.0,32,0,5.3,0.0,,
17412,777849,2025-05-20,701542,571578,Will Warren,Patrick Corbin,147,140,NYY,TEX,2025,2025,0,0,regular,regular,9,7,9,7,1,2,2,3,2,2,4.61,3.35,0,0,0,0,41.0,37.66666666666667,37,36,21,14,4,6,17,13,1.32,1.3,50,29,10.98,6.93,,
17411,777845,2025-05-20,605135,656302,Chris Bassitt,Dylan Cease,141,135,TOR,SD,2025,2025,0,0,regular,regular,9,9,9,9,2,3,3,1,2,2,3.16,4.6,0,0,0,0,51.333333333333336,46.99999999999999,55,45,18,24,6,5,10,18,1.27,1.34,55,58,9.64,11.11,,
17416,777846,2025-05-20,605288,668984,Adrian Houser,Casey Legumina,145,136,CWS,SEA,,2025,0,0,regular,regular,0,15,0,0,0,0,0,3,0,1,0.0,1.84,0,0,0,2,0.0,14.666666666666668,0,8,0,3,0,1,0,8,0.0,1.09,0,14,0.0,8.59,,
17413,777844,2025-05-20,701656,669211,Logan Henderson,Keegan Akin,158,110,MIL,BAL,2025,2025,0,0,regular,regular,2,21,2,1,1,0,2,0,0,0,2.45,3.27,0,0,0,6,11.0,22.0,7,17,3,8,2,3,2,10,0.82,1.23,16,24,13.09,9.82,,
17415,777840,2025-05-20,607200,669373,Erick Fedde,Tarik Skubal,138,116,STL,DET,2025,2025,0,0,regular,regular,9,9,9,9,5,5,3,4,3,2,3.44,2.67,0,0,0,0,52.33333333333333,54.00000000000001,43,44,20,16,3,5,25,6,1.3,0.93,32,71,5.5,11.83,,
17417,777842,2025-05-20,622608,666200,Antonio Senzatela,Jesús Luzardo,115,143,COL,PHI,2025,2025,0,0,regular,regular,9,9,9,9,1,5,1,4,7,0,6.39,2.0,0,0,0,0,43.66666666666666,54.0,74,49,31,12,9,2,13,15,1.99,1.19,22,57,4.53,9.5,,
17420,777836,2025-05-20,806185,547179,Hayden Birdsong,Michael Lorenzen,137,118,SF,KC,2025,2025,0,0,regular,regular,11,9,0,9,0,4,1,3,0,4,2.31,3.76,0,0,3,0,23.333333333333332,52.66666666666667,20,50,6,22,4,9,10,15,1.29,1.23,25,45,9.64,7.69,,
64526,777843,2025-05-20,680684,543294,Gunnar Hoglund,Kyle Hendricks,133,108,ATH,LAA,2025,2025,0,0,regular,regular,3,8,3,8,1,3,1,1,1,5,3.78,5.18,0,0,0,0,16.666666666666664,41.66666666666667,18,35,7,24,4,7,4,16,1.32,1.22,15,25,8.1,5.4,,
17419,777838,2025-05-20,808967,669194,Yoshinobu Yamamoto,Ryne Nelson,119,109,LAD,AZ,2025,2025,0,0,regular,regular,9,10,9,1,5,0,5,1,3,1,2.12,5.13,0,1,0,1,51.0,26.333333333333332,34,22,12,15,5,3,16,10,0.98,1.22,59,28,10.41,9.57,,
