balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
23516,777623,2025-06-06,666157,593958,Nick Lodolo,Eduardo Rodriguez,113,109,CIN,AZ,2025,2025,0,0,regular,regular,12,9,12,9,7,1,4,1,4,3,3.1,7.05,0,0,0,0,69.66666666666667,44.666666666666664,63,58,24,35,7,8,14,18,1.11,1.7,60,52,7.75,10.48,,
23520,777625,2025-06-06,641793,665795,Zack Littell,Edward Cabrera,139,146,TB,MIA,2025,2025,0,0,regular,regular,12,9,12,9,8,0,5,2,5,1,3.86,4.14,0,0,0,0,74.66666666666667,45.666666666666664,71,46,32,21,16,6,11,19,1.1,1.42,48,48,5.79,9.46,,
23521,777621,2025-06-06,663559,605452,Bailey Falter,Joe Ross,134,143,PIT,PHI,2025,2025,0,0,regular,regular,12,21,12,0,6,0,4,2,3,1,3.14,4.34,0,0,0,0,65.99999999999999,29.0,49,30,23,14,6,5,22,7,1.08,1.28,41,22,5.59,6.83,,
23522,777624,2025-06-06,647336,571578,Michael Soroka,Patrick Corbin,120,140,WSH,TEX,2025,2025,0,0,regular,regular,6,10,6,10,1,2,2,3,3,4,5.81,3.71,0,0,0,0,31.0,53.33333333333334,32,49,20,22,6,9,6,18,1.23,1.26,28,41,8.13,6.92,,
23517,777627,2025-06-06,701542,621111,Will Warren,Walker Buehler,147,111,NYY,BOS,2025,2025,0,0,regular,regular,12,9,12,9,1,3,3,4,3,3,5.19,4.44,0,0,0,0,52.0,46.666666666666664,50,46,30,23,5,8,24,15,1.42,1.31,69,42,11.94,8.1,,
23516,777623,2025-06-06,666157,593958,Nick Lodolo,Eduardo Rodriguez,113,109,CIN,AZ,2025,2025,0,0,regular,regular,12,9,12,9,7,1,4,1,4,3,3.1,7.05,0,0,0,0,69.66666666666667,44.666666666666664,63,58,24,35,7,8,14,18,1.11,1.7,60,52,7.75,10.48,,
23518,777626,2025-06-06,669373,676962,Tarik Skubal,Ben Brown,116,112,DET,CHC,2025,2025,0,0,regular,regular,12,12,12,10,7,3,5,3,2,3,2.26,5.72,0,0,0,0,75.66666666666667,56.666666666666664,53,64,19,36,6,6,7,19,0.79,1.46,99,71,11.78,11.28,,
23519,777622,2025-06-06,671106,676467,Logan Allen,Colton Gordon,114,117,CLE,HOU,2025,2025,0,0,regular,regular,11,4,10,4,1,0,3,0,3,1,4.22,5.95,0,0,0,0,49.0,19.666666666666664,53,24,23,13,4,4,25,3,1.59,1.37,38,20,6.98,9.15,,
23523,777618,2025-06-06,663436,607625,Davis Martin,Seth Lugo,145,118,CWS,KC,2025,2025,0,0,regular,regular,12,10,11,10,6,6,2,3,6,5,3.67,3.45,0,0,0,0,68.66666666666666,60.0,68,52,28,23,9,11,17,17,1.24,1.15,41,45,5.37,6.75,,
23526,777615,2025-06-06,641927,687606,Bailey Ober,Paxton Schultz,142,141,MIN,TOR,2025,2025,0,0,regular,regular,12,6,12,1,6,0,4,0,1,0,3.48,1.84,0,0,0,0,61.99999999999999,14.666666666666666,70,12,24,3,7,2,14,4,1.35,1.09,50,20,7.26,12.27,,
23525,777617,2025-06-06,694477,681190,Chad Patrick,Randy Vásquez,158,135,MIL,SD,2025,2025,0,0,regular,regular,13,12,12,12,4,4,3,3,4,4,2.97,3.99,0,0,0,0,63.666666666666664,58.66666666666667,59,56,21,26,5,8,18,30,1.21,1.47,57,35,8.06,5.37,,
23524,777620,2025-06-06,543243,680736,Sonny Gray,Justin Wrobleski,138,119,STL,LAD,2025,2025,0,0,regular,regular,12,2,12,1,7,0,6,1,1,1,3.65,8.0,0,0,0,0,69.0,9.0,63,9,28,8,9,2,14,3,1.12,1.33,76,8,9.91,8.0,,
23527,777616,2025-06-06,669020,673540,Ryan Rolison,Kodai Senga,115,121,COL,NYM,2025,2025,0,0,regular,regular,7,11,0,11,0,5,0,6,0,3,4.5,1.6,0,0,0,0,10.0,62.00000000000001,10,45,5,11,1,3,6,28,1.6,1.18,8,59,7.2,8.56,,
23530,777614,2025-06-06,543294,682243,Kyle Hendricks,Bryce Miller,108,136,LAA,SEA,2025,2025,0,0,regular,regular,11,9,11,9,4,0,2,2,6,4,5.34,5.36,0,0,0,0,59.0,43.66666666666667,58,45,35,26,11,4,18,22,1.29,1.53,39,37,5.95,7.63,,
64751,777613,2025-06-06,676664,665152,JP Sears,Dean Kremer,133,110,ATH,BAL,2025,2025,0,0,regular,regular,12,12,12,12,4,3,4,5,5,5,5.05,4.7,0,0,0,0,62.333333333333336,67.0,69,75,35,35,13,10,11,18,1.28,1.39,46,51,6.64,6.85,,
23528,777619,2025-06-06,806185,680885,Hayden Birdsong,Spencer Schwellenbach,137,144,SF,ATL,2025,2025,0,0,regular,regular,14,12,3,12,0,9,3,4,1,4,2.37,3.13,0,0,3,0,38.0,74.66666666666667,35,65,10,26,4,9,12,12,1.24,1.03,40,71,9.47,8.56,,
