game_pk,home_pitching_era_rolling_5,away_pitching_era_rolling_5,home_pitching_era_rolling_10,away_pitching_era_rolling_10
446873,,,,
446877,,,,
446911,,,,
446868,,,,
446869,,,,
446871,,,,
446872,,,,
446874,,,,
446875,,,,
446876,,,,
446878,4.0,3.0,4.0,3.0
446879,,,,
446889,,,,
446867,,,,
446870,,,,
446880,9.0,0.0,9.0,0.0
446881,2.0,3.0,2.0,3.0
446882,10.0,5.0,10.0,5.0
446883,,,,
446884,14.0,0.0,14.0,0.0
446885,11.0,3.0,11.0,3.0
446886,2.0,1.125,2.0,1.125
446887,4.5,3.0,4.5,3.0
446896,3.0,3.375,3.0,3.375
446910,1.0,4.5,1.0,4.5
446888,6.0,2.0,6.0,2.0
446890,3.5,3.5,3.5,3.5
446891,8.0,8.470588235294118,8.0,8.470588235294118
446892,6.545454545454546,5.7272727272727275,6.545454545454546,5.7272727272727275
446893,2.0,3.0,2.0,3.0
446894,8.5,0.0,8.5,0.0
446895,2.0,3.2926829268292686,2.0,3.2926829268292686
446897,2.0,5.625,2.0,5.625
446898,6.5,2.0,6.5,2.0
446899,6.0,1.588235294117647,6.0,1.588235294117647
446900,2.25,4.475138121546961,2.25,4.475138121546961
446901,3.3333333333333335,3.1153846153846154,3.3333333333333335,3.1153846153846154
446902,2.7,2.7,2.7,2.7
446904,6.666666666666667,0.5,6.666666666666667,0.5
446905,2.6666666666666665,3.1153846153846154,2.6666666666666665,3.1153846153846154
446906,4.0,9.529411764705882,4.0,9.529411764705882
446907,2.423076923076923,0.0,2.423076923076923,0.0
446908,2.0,3.888888888888889,2.0,3.888888888888889
446909,2.0,4.472049689440993,2.0,4.472049689440993
446917,1.894736842105263,6.75,1.894736842105263,6.75
448298,7.5,7.0,7.5,7.0
446912,3.7058823529411766,4.764705882352941,3.7058823529411766,4.764705882352941
446913,8.25,2.3333333333333335,8.25,2.3333333333333335
446914,2.5714285714285716,6.0,2.5714285714285716,6.0
446915,5.0,9.36,5.0,9.36
446916,3.342857142857143,3.085714285714286,3.342857142857143,3.085714285714286
446918,2.5,4.090909090909091,2.5,4.090909090909091
446919,4.5,4.333333333333333,4.5,4.333333333333333
446920,2.769230769230769,3.5,2.769230769230769,3.5
446921,1.588235294117647,6.7219917012448125,1.588235294117647,6.7219917012448125
446922,3.0,1.8620689655172413,3.0,1.8620689655172413
446923,6.230769230769231,8.0,6.230769230769231,8.0
446924,2.8421052631578947,4.827586206896552,2.8421052631578947,4.827586206896552
446925,1.6666666666666667,3.25,1.6666666666666667,3.25
446926,5.666666666666667,6.392045454545454,5.666666666666667,6.392045454545454
446927,4.604651162790698,5.538461538461538,4.604651162790698,5.538461538461538
446928,7.0,2.5568181818181817,7.0,2.5568181818181817
446929,3.0681818181818183,4.333333333333333,3.0681818181818183,4.333333333333333
446930,4.75,8.727272727272727,4.75,8.727272727272727
446931,3.0,3.0681818181818183,3.0,3.0681818181818183
446933,2.6666666666666665,4.192546583850931,2.6666666666666665,4.192546583850931
446934,3.103448275862069,4.371428571428571,3.103448275862069,4.371428571428571
446935,2.8285714285714287,3.2,2.8285714285714287,3.2
446936,1.3846153846153846,6.728971962616822,1.3846153846153846,6.728971962616822
446937,3.5,2.3684210526315788,3.5,2.3684210526315788
446938,7.9714285714285715,7.5,7.9714285714285715,7.5
446939,4.178571428571429,4.615384615384615,4.178571428571429,4.615384615384615
446941,6.0,5.701357466063348,6.0,5.701357466063348
446942,5.441860465116279,5.142857142857143,5.019230769230769,5.142857142857143
446943,5.8,2.443438914027149,6.5,2.443438914027149
446945,5.0,7.714285714285714,5.0,7.714285714285714
446946,2.9347826086956523,3.4,2.9454545454545453,2.8333333333333335
446947,2.892857142857143,5.896551724137931,2.892857142857143,5.896551724137931
446948,2.0,4.477611940298507,2.0,4.477611940298507
446950,3.477272727272727,3.0,3.477272727272727,2.8333333333333335
446951,1.2857142857142858,5.255474452554744,1.2857142857142858,5.255474452554744
446952,3.0,2.9347826086956523,3.0,2.9347826086956523
446953,9.204545454545455,6.6,9.204545454545455,6.6
446954,5.351351351351352,4.081632653061225,5.351351351351352,4.081632653061225
446955,1.5,3.8863636363636362,1.5,3.8863636363636362
446956,5.2,5.497737556561086,5.2,4.906015037593985
446957,2.675675675675676,6.6521739130434785,2.675675675675676,6.6521739130434785
446958,4.604651162790698,1.6,4.604651162790698,1.6
446959,4.368932038834952,3.0681818181818183,4.190283400809717,3.056603773584906
446960,3.0542986425339365,2.8,2.537593984962406,2.6666666666666665
446961,7.902439024390244,2.152173913043478,7.02,2.152173913043478
446962,1.9565217391304348,3.6,2.390625,4.5
446963,2.0454545454545454,5.594594594594595,2.0454545454545454,5.594594594594595
446964,4.390243902439024,3.2,4.406779661016949,4.5
446965,3.3157894736842106,3.1929046563192904,3.3157894736842106,2.8280961182994453
446966,4.489311163895486,5.113636363636363,4.6706586826347305,6.622641509433962
446967,3.5217391304347827,4.166666666666666,3.1666666666666665,4.705882352941177
446968,5.318181818181818,6.0,3.774193548387097,6.571428571428571
446969,2.9347826086956523,7.568181818181818,2.9347826086956523,6.666666666666667
446970,6.069767441860465,2.6,5.365384615384615,2.5
446971,4.186046511627907,5.142857142857143,4.153846153846154,5.142857142857143
446972,4.928571428571429,3.2,6.254237288135593,3.1666666666666665
446973,2.5434782608695654,2.6,2.589041095890411,4.0
446974,3.4,5.086956521739131,3.3962264150943398,5.086956521739131
446976,4.813953488372093,4.295454545454546,4.278688524590164,4.295454545454546
446977,4.0212765957446805,3.1322505800464038,4.0212765957446805,2.8526148969889062
446978,4.604651162790698,5.113636363636363,4.568527918781726,6.096774193548387
446979,8.590909090909092,3.9130434782608696,7.981132075471698,3.375
446980,4.5,2.9166666666666665,3.7142857142857144,4.487179487179487
446975,3.6818181818181817,4.909090909090909,3.9130434782608696,5.370967741935484
446981,6.136363636363637,5.6,3.8028169014084505,6.0
446982,2.6,7.534883720930233,2.618181818181818,6.096774193548387
446983,6.340909090909091,3.2,5.901639344262295,2.857142857142857
446984,3.838862559241706,2.4545454545454546,3.8527397260273974,2.7580645161290325
446985,3.4615384615384612,3.477272727272727,2.6045016077170415,3.0483870967741935
446986,3.3488372093023258,5.232558139534884,3.6885245901639343,5.232558139534884
446987,4.703087885985748,3.2,3.5443037974683547,3.6964285714285716
446988,3.7674418604651163,3.2,5.823529411764706,3.0
446989,2.347826086956522,3.0,2.8536585365853657,4.0
446990,3.8,3.8863636363636362,3.193548387096774,4.418181818181818
446992,4.5,4.295454545454546,3.9857142857142858,3.9056603773584904
446993,2.4545454545454546,4.395348837209302,3.9647577092511015,5.785714285714286
446994,7.6,3.6382978723404253,7.838709677419355,3.2054794520547945
446995,5.086956521739131,2.0454545454545454,4.25,3.977272727272727
446991,3.8,4.704545454545454,4.177215189873418,4.816901408450704
446996,3.8,3.477272727272727,3.4875,5.625
446997,2.4,6.857142857142857,2.25,5.785714285714286
446998,1.6289592760180998,3.8863636363636362,3.665158371040724,3.0422535211267605
446999,3.5416666666666665,2.0,3.7388724035608307,2.408450704225352
447000,2.6470588235294117,4.395348837209302,2.528089887640449,3.857142857142857
447001,3.7674418604651163,4.186046511627907,3.6,4.5
447002,5.344418052256532,3.2,3.9325842696629216,3.6
447003,2.8636363636363638,3.0,5.376623376623376,2.875
447004,3.8,4.395348837209302,3.759493670886076,4.278688524590164
447005,1.4,3.4285714285714284,3.618677042801557,5.3076923076923075
447006,8.4,4.304347826086956,7.605633802816901,3.888888888888889
447007,3.5121951219512195,4.186046511627907,5.127906976744186,5.625
447008,2.9302325581395348,6.365853658536586,4.142857142857143,5.884615384615385
447009,2.0361990950226243,5.023255813953488,3.766968325791855,3.4177215189873418
447010,4.186046511627907,2.0,3.759493670886076,2.25
447011,3.0,4.928571428571429,3.707865168539326,4.269230769230769
447012,2.2,6.6,2.3566084788029924,7.2
447013,3.272727272727273,4.0,5.441860465116279,3.6486486486486487
447014,2.9347826086956523,3.4,3.065934065934066,2.7777777777777777
447015,3.257918552036199,1.8,3.651832460732984,3.6666666666666665
447016,5.638051044083526,5.441860465116279,4.242424242424243,5.1265822784810124
447017,2.9302325581395348,3.8,3.8360655737704916,2.915492957746479
447018,3.6,6.340909090909091,3.337078651685393,4.651685393258427
447019,4.285714285714286,4.787234042553192,4.304347826086956,3.951219512195122
447020,5.318181818181818,2.6,5.4,3.5795454545454546
447021,1.4,1.8,3.240418118466899,2.219178082191781
447022,2.5714285714285716,3.7674418604651163,3.872093023255814,4.806818181818182
447023,3.3488372093023258,4.390243902439025,4.375,5.586206896551724
447024,3.384955752212389,5.441860465116279,3.766968325791855,3.477272727272727
447025,3.0681818181818183,1.0,3.477272727272727,2.0224719101123596
447026,3.2,7.463414634146342,3.6363636363636367,5.127906976744186
447027,2.4,4.0,2.42152466367713,6.573033707865169
447028,2.6,3.477272727272727,5.127906976744186,3.402439024390244
447029,3.5217391304347827,3.0681818181818183,3.2637362637362637,2.6
447030,2.986725663716814,2.4545454545454546,3.6885245901639343,3.842696629213483
447031,6.545454545454546,4.604651162790698,4.848484848484849,4.806818181818182
447032,3.9767441860465116,4.6,4.114285714285714,3.15
447033,3.6818181818181817,6.857142857142857,3.539325842696629,4.806818181818182
447034,4.813953488372093,3.8297872340425534,4.615384615384615,3.659340659340659
447035,5.113636363636363,1.8409090909090908,5.1265822784810124,3.6206896551724137
447036,2.6,1.6,3.513203214695752,2.0853658536585367
447037,2.106382978723404,3.0508474576271185,3.5604395604395602,4.490238611713666
447038,3.477272727272727,3.857142857142857,4.444444444444445,5.755813953488372
447040,2.4,1.8409090909090908,3.272727272727273,2.4545454545454546
447041,3.8,7.902439024390244,4.095449500554939,5.232558139534884
447042,2.2,4.909090909090909,2.623318385650224,6.75
447043,3.2,2.659090909090909,4.0344827586206895,3.3626373626373627
447044,3.8,2.4545454545454546,2.868131868131868,2.831460674157303
447045,3.2,3.558139534883721,3.758700696055685,3.5795454545454546
447046,5.931818181818182,5.357142857142857,4.546498277841562,4.241379310344827
447047,3.477272727272727,5.113636363636363,4.215189873417722,3.5795454545454546
447048,2.6,6.214285714285714,3.943820224719101,5.011363636363637
447049,4.604651162790698,3.9130434782608696,4.448275862068965,3.717391304347826
447050,5.0,2.7209302325581395,4.806818181818182,3.7674418604651163
447051,3.4,1.0,3.9886363636363638,1.978021978021978
447052,6.585365853658536,2.8601694915254234,5.011363636363637,4.197396963123644
447053,3.8,2.0,3.741573033707865,2.724215246636771
447054,7.682926829268292,3.477272727272727,5.5058823529411764,5.561797752808989
447055,2.0930232558139537,3.783185840707964,2.2758620689655173,3.1929046563192904
447056,3.0,4.928571428571429,3.3924611973392467,4.9186046511627906
447057,4.2,2.9302325581395348,5.113636363636363,3.7241379310344827
447058,3.8,1.393805309734513,4.450549450549451,1.9955654101995566
447067,3.717391304347826,3.0681818181818183,3.1,3.235955056179775
447059,6.136363636363637,3.585657370517928,5.2,3.535031847133758
447060,3.4,1.6,3.6,2.118834080717489
447061,6.642857142857143,2.25,5.5058823529411764,5.359550561797753
447062,2.511627906976744,3.13953488372093,2.8636363636363638,3.1704545454545454
447063,3.5840707964601766,3.4,3.257918552036199,3.5795454545454546
447064,3.558139534883721,2.986725663716814,2.7613636363636362,2.9933481152993346
447065,4.295454545454546,2.0,5.896551724137931,4.044943820224719
447066,3.2,6.461538461538462,3.3673469387755106,5.530120481927711
447068,4.604651162790698,3.4,4.448275862068965,2.967032967032967
447069,2.8125,4.8,3.5604395604395602,4.753157290470724
447070,3.6,3.4,4.3977272727272725,3.956043956043956
447071,3.2,2.6,4.752808988764045,2.965909090909091
447072,5.571428571428571,3.13953488372093,4.0344827586206895,3.477272727272727
447073,3.8,2.443438914027149,3.842696629213483,2.42152466367713
447082,4.5,3.0681818181818183,2.967032967032967,3.438202247191011
