game_pk,home_bp_whip_rolling_5,away_bp_whip_rolling_5,home_bp_whip_rolling_10,away_bp_whip_rolling_10
5057771,,,,
5057772,,,,
5057773,,,,
5057774,,,,
5057775,,,,
5057776,,,,
5057777,,,,
5057778,,,,
5057779,,,,
5057780,,,,
5057781,,,,
5057782,,,,
5057783,0.75,0.7499906251171861,0.75,0.7499906251171861
5057784,,,,
5057785,,,,
5057786,,,,
5057787,1.6153970415157037,1.0,1.6153970415157037,1.0
5057788,2.4545231406987207,0.5,2.4545231406987207,0.5
5057789,1.0,1.6666666666666667,1.0,1.6666666666666667
5057790,0.3333333333333333,2.0,0.3333333333333333,2.0
5057791,3.5,3.6666666666666665,3.5,3.6666666666666665
5057792,1.1250070312939455,1.500009375058594,1.1250070312939455,1.500009375058594
5057793,1.3333333333333333,1.363623967054845,1.3333333333333333,1.363623967054845
5057794,1.0,1.874976562792965,1.0,1.874976562792965
5057795,2.0,0.900009000090001,2.0,0.900009000090001
5057796,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.6666666666666666
5057797,1.5,0.818174380232907,1.5,0.818174380232907
5057798,1.0,1.9090995868163037,1.0,1.9090995868163037
5057799,1.6956669188427724,0.6521710775170543,1.6956669188427724,0.6521710775170543
5057800,1.0,2.6842246538139674,1.0,2.6842246538139674
5057801,0.6666666666666666,1.25,0.6666666666666666,1.25
5057802,1.1739079395306977,0.6315722992389554,1.1739079395306977,0.6315722992389554
5057803,1.5,1.1666666666666667,1.5,1.1666666666666667
5057804,0.6923050295960401,1.3636425620116457,0.6923050295960401,1.3636425620116457
5057805,1.7999910000449997,0.5714285714285714,1.7999910000449997,0.5714285714285714
5057806,0.8333333333333334,2.210537950199738,0.8333333333333334,2.210537950199738
5057807,0.7894778393570492,1.3636239670548451,0.7894778393570492,1.3636239670548451
5057808,1.5,1.07143239797285,1.5,1.07143239797285
5057809,1.3846100591920802,2.19229926038746,1.3846100591920802,2.19229926038746
5057810,1.3,1.2857188775674198,1.3,1.2857188775674198
5057811,1.0,0.9545367769383915,1.0,0.9545367769383915
5057812,1.241375029741277,1.941182179947588,1.241375029741277,1.941182179947588
5057813,1.5833465278877323,1.5454545454545454,1.5833465278877323,1.5454545454545454
5057814,1.0384575443940602,2.516137148829512,1.0384575443940602,2.516137148829512
5057815,2.75,2.526329085942558,2.75,2.526329085942558
5057816,1.125,1.6800067200268798,1.125,1.6800067200268798
5057817,1.6874947265789793,0.9750024375060937,1.6874947265789793,0.9750024375060937
5057818,1.7777777777777777,1.9411650519702823,1.7777777777777777,1.9411650519702823
5057819,1.5,1.2307692307692308,1.5,1.2307692307692308
5057820,0.625,2.707330279659901,0.625,2.707330279659901
5057821,1.5,1.588235294117647,1.5,1.588235294117647
5057822,1.4545454545454546,1.297300803515685,1.4545454545454546,1.297300803515685
5057823,1.1351289993027065,1.0285596736037301,1.1351289993027065,1.0285596736037301
5057824,0.8,1.7026934989540596,0.8,1.7026934989540596
5057825,1.25,1.6,1.25,1.6
5057826,0.8863616219054048,2.2258136316568766,0.8863616219054048,2.2258136316568766
5057827,2.4615384615384617,1.4318149276933463,2.4615384615384617,1.4318149276933463
5057828,1.4727379835489711,1.3333333333333333,1.4727379835489711,1.3333333333333333
5057829,1.4634110648510612,0.818174380232907,1.4634110648510612,0.818174380232907
5057830,1.2307692307692308,0.9473659279844,1.2307692307692308,0.9473659279844
5057831,0.5999982857191837,1.0588235294117647,0.5999982857191837,1.0588235294117647
5057832,1.2580685744147562,1.0344791914510638,1.2580685744147562,1.0344791914510638
5057833,1.2954516012463608,1.125,1.2954516012463608,1.125
5057834,0.6153846153846154,2.3773674617640066,0.6153846153846154,2.3773674617640066
5057835,1.4444444444444444,1.4736842105263157,1.4444444444444444,1.4736842105263157
5057836,1.6304383270398413,1.2244922948822343,1.6304383270398413,1.2244922948822343
5057837,1.7368329640370315,1.1874925781713865,1.7368329640370315,1.1874925781713865
5057838,0.7692307692307693,1.5306059975265407,0.7692307692307693,1.5306059975265407
5057839,1.2666666666666666,1.4745737719088612,1.2666666666666666,1.4745737719088612
5057840,0.9107126594416797,1.8750046875117188,0.9107126594416797,1.8750046875117188
5057841,2.176470588235294,1.2222222222222223,2.176470588235294,1.2222222222222223
5057842,1.3770582102177717,1.468081982804292,1.3770582102177717,1.468081982804292
5057843,1.5348872904355593,1.3571428571428572,1.5348872904355593,1.3571428571428572
5057844,1.37999724000552,0.9999933333777775,1.37999724000552,0.9999933333777775
5057845,1.0,0.8936151199678298,1.0,0.8936151199678298
5057846,0.77999844000312,1.1,0.77999844000312,1.1
5057847,0.7090921983494515,1.4754049986721354,0.7090921983494515,1.4754049986721354
5057848,1.45,1.0819689868344047,1.45,1.0819689868344047
5057849,1.2985094007602995,1.5211246181343407,1.2985094007602995,1.5211246181343407
5057850,1.5789473684210527,1.2428589183698833,1.5789473684210527,1.2428589183698833
5057851,1.6363561983809165,1.666658730196523,1.6363561983809165,1.666658730196523
5057852,0.5094330010698094,2.2742008845189825,0.5094330010698094,2.2742008845189825
5057853,1.8095238095238095,1.25,1.8095238095238095,1.25
5057854,0.9705868079605766,1.9200076800307202,0.9705868079605766,1.9200076800307202
5057855,1.3157963989284154,1.4736842105263157,1.3714364082080468,1.4736842105263157
5057856,1.2931056777684098,1.5254211433539944,1.2931056777684098,1.455880211940865
5057857,1.3269256287031321,1.5625,1.3269256287031321,1.5625
5057858,0.95999808000384,0.9411709342886219,1.2295041655601129,0.9411709342886219
5057859,1.125,0.9107126594416797,1.125,0.9107126594416797
5057860,1.5,1.7441779340561205,1.5,1.7441779340561205
5057861,0.8135579431221304,1.35,0.8135579431221304,1.2083333333333333
5057862,1.9375,1.9636292231664612,1.9375,1.9636292231664612
5057864,1.102043065394011,0.76363775206864,1.2786906208042963,0.750001171876831
5057865,1.21153380179307,1.171871337902069,1.1249964843859863,1.144733829647817
5057866,1.4761904761904763,0.9661000574575298,1.4810145329297884,0.8823516436005242
5057867,1.5714285714285714,1.3181818181818181,1.588235294117647,1.6538461538461537
5057868,1.1764636678607774,0.3829779085576414,1.1186364838204488,0.5094330010698094
5057869,1.5789473684210527,1.1363636363636365,1.4545454545454546,1.1071428571428572
6041984,1.9137964030972465,1.695644801544341,2.1039015685755027,1.6538397929238733
5057870,1.2380952380952381,1.235297750875738,1.191782454496513,1.3636399055581963
5057871,1.4736842105263157,1.211540791424599,1.2307692307692308,1.1911799740587472
5057873,1.5223835152730887,1.4516105619184485,1.4230714497251933,1.5211246181343407
5057874,1.229504165560113,1.4285714285714286,1.4096368558592098,1.391304347826087
5057872,1.8214253188833593,1.6800067200268802,1.8281192871272276,1.983057569686677
5057876,1.8679210039226342,0.83999832000336,1.499996052641967,1.114282530621341
5057877,1.9615422337350648,0.7241391795503095,1.7837886048340672,0.7500009868434037
5057878,1.3124958984503172,1.0678002298312876,1.31999472002112,1.2439085068707652
5057879,0.98076545859439,1.1896510701687235,1.03999584001664,1.2068923900262414
5057880,1.6428571428571428,1.2187519042998505,1.5,1.6363654958698817
5057881,1.4794540814439472,1.6764607267016074,1.788464977817265,1.595736192892591
5057886,2.1333333333333333,0.9230755029607647,1.9473684210526316,0.9350637206964667
5057882,1.0862031510236172,1.4516105619184485,1.4021723889430555,1.2962962962962963
5057883,1.499997794120891,1.1538483727853321,1.5483870967741935,1.0
5057884,1.1379271105961706,1.2203431198071857,1.4642804847125546,1.3579018836941248
5057885,1.340422679951745,0.8852473528645128,1.32,1.0879132834211904
5057887,1.07999784000432,0.7924513349974812,0.9565175803583463,0.8307679526646883
