game_pk,home_pitching_era_rolling_5,away_pitching_era_rolling_5,home_pitching_era_rolling_10,away_pitching_era_rolling_10
630851,,,,
631377,,,,
630941,,,,
630966,,,,
630989,,,,
631091,,,,
631121,,,,
631182,,,,
631242,,,,
631378,1.0,9.0,1.0,9.0
631438,,,,
631514,,,,
631563,,,,
631589,,,,
631641,,,,
631664,,,,
630899,7.058823529411765,1.8,7.058823529411765,1.8
630942,0.0,1.125,0.0,1.125
630967,6.0,3.0,6.0,3.0
630992,3.0,5.625,3.0,5.625
631092,2.0,7.875,2.0,7.875
631108,5.0,1.0,5.0,1.0
631181,1.8,5.934065934065934,1.8,5.934065934065934
631241,0.0,1.125,0.0,1.125
631382,1.0,7.875,1.0,7.875
631453,2.0,7.875,2.0,7.875
631515,10.0,5.0,10.0,5.0
631565,0.0,2.25,0.0,2.25
631603,1.0,7.875,1.0,7.875
631642,0.0,3.375,0.0,3.375
631666,2.0,14.625,2.0,14.625
630856,3.1914893617021276,6.923076923076923,3.1914893617021276,6.923076923076923
630943,1.0,1.588235294117647,1.0,1.588235294117647
630968,3.5,3.7058823529411766,3.5,3.7058823529411766
630993,2.0,5.625,2.0,5.625
631097,1.5,6.75,1.5,6.75
631126,3.0,4.235294117647059,3.0,4.235294117647059
631165,2.8421052631578947,3.480662983425414,2.8421052631578947,3.480662983425414
631240,1.894736842105263,1.5,1.894736842105263,1.5
631384,2.3333333333333335,5.76,2.3333333333333335,5.76
631441,2.0,7.875,2.0,7.875
631517,6.5,7.9411764705882355,6.5,7.9411764705882355
631566,0.9473684210526315,2.0,0.9473684210526315,2.0
631591,3.5,5.823529411764706,3.5,5.823529411764706
631643,4.0,3.176470588235294,4.0,3.176470588235294
631668,4.0,7.9411764705882355,4.0,7.9411764705882355
630861,3.1168831168831166,4.153846153846154,3.1168831168831166,4.153846153846154
630969,3.5357142857142856,1.3333333333333333,3.5357142857142856,1.3333333333333333
631098,2.3333333333333335,5.4,2.3333333333333335,5.4
631130,3.96,5.4,3.96,5.4
631168,3.2142857142857144,4.482758620689655,3.2142857142857144,4.482758620689655
631442,3.6666666666666665,7.2,3.6666666666666665,7.2
631489,4.5,3.8076923076923075,4.5,3.8076923076923075
631592,3.3333333333333335,3.0,3.3333333333333335,3.0
631669,5.0,5.464285714285714,5.0,5.464285714285714
630866,3.364485981308411,3.342857142857143,3.364485981308411,3.342857142857143
630944,2.3333333333333335,5.7272727272727275,2.3333333333333335,5.7272727272727275
630970,3.6486486486486487,4.628571428571429,3.6486486486486487,4.628571428571429
631014,4.5,2.25,4.5,2.25
631132,4.0,4.25,4.0,4.25
631171,2.4324324324324325,1.7307692307692308,2.4324324324324325,1.7307692307692308
631269,5.884615384615385,3.0,5.884615384615385,3.0
631387,4.222873900293255,7.363636363636363,4.222873900293255,7.363636363636363
631443,3.75,2.5,3.75,2.5
631490,6.942857142857143,3.857142857142857,6.942857142857143,3.857142857142857
631567,1.2857142857142858,9.0,1.2857142857142858,9.0
631573,1.7027027027027026,8.228571428571428,1.7027027027027026,8.228571428571428
631593,4.25,4.0,4.25,4.0
631663,5.5,5.108108108108108,5.5,5.108108108108108
630272,4.813953488372093,2.9347826086956523,4.813953488372093,2.9347826086956523
630495,6.576923076923077,4.909090909090909,6.576923076923077,4.909090909090909
630916,2.8636363636363638,3.065693430656934,2.8636363636363638,3.065693430656934
630940,2.0,4.714285714285714,2.0,4.714285714285714
631033,4.604651162790698,2.2,4.604651162790698,2.2
631137,4.4,4.704545454545454,4.4,4.704545454545454
631172,3.5217391304347827,2.057142857142857,3.5217391304347827,2.057142857142857
631239,4.695652173913044,6.0,4.695652173913044,6.0
631270,5.142857142857143,3.857142857142857,5.142857142857143,3.857142857142857
631389,3.5498839907192576,8.121951219512194,3.5498839907192576,8.121951219512194
631444,3.8,2.4,3.8,2.4
631492,5.931818181818182,3.9767441860465116,5.931818181818182,3.9767441860465116
631569,1.9565217391304348,7.534883720930233,1.9565217391304348,7.534883720930233
631594,5.0,4.2,5.0,4.2
630145,4.714285714285714,2.204081632653061,5.22,2.0172413793103448
630346,5.113636363636363,3.0,4.5,3.5
630496,6.942857142857143,4.354838709677419,6.942857142857143,4.354838709677419
630917,2.8,1.9565217391304348,2.8333333333333335,2.4657534246575343
631018,4.090909090909091,3.272727272727273,4.846153846153846,3.056603773584906
631238,5.869565217391305,6.6,4.909090909090909,5.833333333333333
631271,4.090909090909091,2.5434782608695654,4.090909090909091,2.1272727272727274
631390,4.186046511627907,7.714285714285714,4.491362763915547,7.74
631494,5.2,4.604651162790698,5.60377358490566,4.235294117647059
630201,4.813953488372093,2.5714285714285716,5.338983050847458,2.1492537313432836
630275,5.023255813953488,6.0,3.9836065573770494,4.78125
630592,7.159090909090909,3.272727272727273,7.159090909090909,3.338709677419355
631019,4.891304347826087,2.4,5.661290322580645,2.4
631066,6.6976744186046515,4.2,7.016949152542373,3.7636363636363637
631222,4.725,5.8,4.725,5.285714285714286
631272,3.477272727272727,2.2,3.7358490566037736,1.828125
631391,5.651162790697675,3.489795918367347,5.008183306055646,3.2586206896551726
631410,4.928571428571429,5.441860465116279,4.05,6.230769230769231
631480,5.4,5.2,5.516129032258065,4.5
631539,1.8409090909090908,4.2,1.8409090909090908,3.4285714285714284
631647,6.545454545454546,3.9130434782608696,5.433962264150943,4.166666666666667
630100,4.813953488372093,1.875,5.029411764705882,2.04
630278,6.906976744186046,5.318181818181818,4.757142857142857,5.375
630492,5.0,3.642857142857143,6.452830188679245,3.6
631020,4.695652173913044,4.295454545454546,5.070422535211268,3.5660377358490565
631067,6.069767441860465,4.090909090909091,6.485294117647059,3.7142857142857144
631224,4.295454545454546,5.5227272727272725,4.040816326530612,5.323943661971831
631273,1.6,2.659090909090909,3.338709677419355,2.125
631392,5.7272727272727275,4.040816326530612,5.263908701854494,3.4925373134328357
631413,3.7674418604651163,5.232558139534884,3.782608695652174,5.60655737704918
